file,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09
Buckie_moray17-03.csv__hit180,Tim EAGLE (Con),Gordon MCDONALD (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit181,Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit182,Tim EAGLE (Con),Sonya WARREN (SNP),Gordon MCDONALD (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit183,Tim EAGLE (Con),Gordon MCDONALD (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Gordon COWIE (Ind),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit184,Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit185,Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit186,Gordon COWIE (Ind),Gordon COWIE (Ind),Gordon MCDONALD (SNP),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Gordon MCDONALD (SNP),Gordon COWIE (Ind)
Buckie_moray17-03.csv__hit187,Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Gordon COWIE (Ind),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit188,Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit189,Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit190,Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Tim EAGLE (Con),Gordon COWIE (Ind),Gordon COWIE (Ind),Gordon COWIE (Ind),Gordon COWIE (Ind),Gordon COWIE (Ind),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit191,Sonya WARREN (SNP),Sonya WARREN (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP)
Buckie_moray17-03.csv__hit192,Tim EAGLE (Con),Gordon COWIE (Ind),Tim EAGLE (Con),Gordon COWIE (Ind),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit193,Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit194,Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit195,Tim EAGLE (Con),Sonya WARREN (SNP),Gordon MCDONALD (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Buckie_moray17-03.csv__hit196,Sonya WARREN (SNP),Sonya WARREN (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Sonya WARREN (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP)
Buckie_moray17-03.csv__hit197,Gordon MCDONALD (SNP),Gordon COWIE (Ind),Gordon MCDONALD (SNP),Gordon COWIE (Ind),Gordon COWIE (Ind),Gordon COWIE (Ind),Gordon COWIE (Ind),Gordon COWIE (Ind),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP)
Buckie_moray17-03.csv__hit198,Gordon COWIE (Ind),Sonya WARREN (SNP),Gordon MCDONALD (SNP),Gordon COWIE (Ind),Sonya WARREN (SNP),Gordon COWIE (Ind),Gordon COWIE (Ind),Gordon COWIE (Ind),Gordon MCDONALD (SNP),Gordon MCDONALD (SNP)
Buckie_moray17-03.csv__hit199,Gordon MCDONALD (SNP),Sonya WARREN (SNP),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con),Tim EAGLE (Con)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit0,Innes NELSON (SNP),Gerry DORRIAN (Lab),Innes NELSON (SNP),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit1,Innes NELSON (SNP),Innes NELSON (SNP),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Innes NELSON (SNP),Innes NELSON (SNP),Innes NELSON (SNP),Innes NELSON (SNP),Innes NELSON (SNP)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit2,Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit3,Innes NELSON (SNP),Innes NELSON (SNP),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Innes NELSON (SNP),Innes NELSON (SNP),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit4,Innes NELSON (SNP),Innes NELSON (SNP),Innes NELSON (SNP),Innes NELSON (SNP),Gerry DORRIAN (Lab),Innes NELSON (SNP),Innes NELSON (SNP),Innes NELSON (SNP),Innes NELSON (SNP),Innes NELSON (SNP)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit5,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit6,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit7,Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit8,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Innes NELSON (SNP),Innes NELSON (SNP),Innes NELSON (SNP),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit9,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit10,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit11,Colin JACKSON (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Innes NELSON (SNP),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit12,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Innes NELSON (SNP),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit13,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit14,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit15,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Innes NELSON (SNP),Ciano REBECCHI (LD),Innes NELSON (SNP),Innes NELSON (SNP),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit16,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit17,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit18,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Innes NELSON (SNP),Innes NELSON (SNP),Innes NELSON (SNP),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit19,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Innes NELSON (SNP),Innes NELSON (SNP),Innes NELSON (SNP),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit20,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Innes NELSON (SNP),Innes NELSON (SNP),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit21,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Innes NELSON (SNP),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit22,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit23,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit24,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit25,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Innes NELSON (SNP),Innes NELSON (SNP),Innes NELSON (SNP),Innes NELSON (SNP),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit26,Gerry DORRIAN (Lab),Innes NELSON (SNP),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit27,Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit28,Innes NELSON (SNP),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit29,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit30,Innes NELSON (SNP),Innes NELSON (SNP),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit31,Innes NELSON (SNP),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Innes NELSON (SNP),Innes NELSON (SNP),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit32,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit33,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Innes NELSON (SNP),Innes NELSON (SNP),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit34,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit35,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Innes NELSON (SNP),Ciano REBECCHI (LD),Innes NELSON (SNP),Innes NELSON (SNP),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit36,Innes NELSON (SNP),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Innes NELSON (SNP),Innes NELSON (SNP),Innes NELSON (SNP),Innes NELSON (SNP)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit37,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Innes NELSON (SNP),Innes NELSON (SNP),Innes NELSON (SNP),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit38,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit39,Innes NELSON (SNP),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Innes NELSON (SNP),Innes NELSON (SNP),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit40,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Innes NELSON (SNP),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit41,Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Innes NELSON (SNP),Innes NELSON (SNP),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit42,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Innes NELSON (SNP),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit43,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit44,Innes NELSON (SNP),Innes NELSON (SNP),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit45,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit46,Innes NELSON (SNP),Gerry DORRIAN (Lab),Innes NELSON (SNP),Gerry DORRIAN (Lab),Innes NELSON (SNP),Innes NELSON (SNP),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit47,Innes NELSON (SNP),Gerry DORRIAN (Lab),Innes NELSON (SNP),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit48,Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit49,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit50,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit51,Gerry DORRIAN (Lab),Innes NELSON (SNP),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Innes NELSON (SNP),Innes NELSON (SNP),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit52,Gerry DORRIAN (Lab),Innes NELSON (SNP),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Innes NELSON (SNP),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit53,Gerry DORRIAN (Lab),Innes NELSON (SNP),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit54,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Innes NELSON (SNP),Innes NELSON (SNP),Innes NELSON (SNP),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit55,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit56,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Innes NELSON (SNP),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit57,Innes NELSON (SNP),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit58,Innes NELSON (SNP),Innes NELSON (SNP),Innes NELSON (SNP),Ciano REBECCHI (LD),Innes NELSON (SNP),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit59,Colin JACKSON (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Ciano REBECCHI (LD),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit60,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Innes NELSON (SNP),Innes NELSON (SNP),Innes NELSON (SNP),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
Ward6-InverclydeSouthWest_inverclyde12-06.csv__hit61,Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Innes NELSON (SNP),Innes NELSON (SNP),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab),Gerry DORRIAN (Lab)
