file,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09
Portland_06082021_charter_commission_at_large.csv__hit89,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit90,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit91,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit92,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit93,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit94,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit95,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Buxton Catherine A.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit96,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit97,Buxton Catherine A.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit98,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit99,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit100,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit101,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit102,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit103,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit104,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit105,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit106,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit107,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Buxton Catherine A.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit108,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit109,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Buxton Catherine A.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit110,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit111,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit112,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit113,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit114,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit115,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit116,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit117,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit118,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit119,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit120,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit121,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit122,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit123,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit124,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit125,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit126,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit127,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Buxton Catherine A.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit128,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit129,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit130,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Buxton Catherine A.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit131,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit132,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit133,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Buxton Catherine A.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit134,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit135,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Buxton Catherine A.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit136,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit137,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit138,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit139,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit140,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Buxton Catherine A.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit141,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit142,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit143,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit144,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Buxton Catherine A.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit145,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit146,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit147,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit148,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit149,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit150,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit151,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit152,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit153,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit154,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit155,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit156,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit157,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit158,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit159,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit160,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit161,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit162,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit163,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit164,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit165,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Buxton Catherine A.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit166,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit167,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit168,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit169,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit170,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit171,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit172,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit173,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Buxton Catherine A.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit174,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit175,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit176,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit177,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
Portland_06082021_charter_commission_at_large.csv__hit178,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.,Chann Marpheen S.
