election_id,plurality,IRV,top-two,borda-pm,borda-om,borda-avg,top-3-truncation,condorcet,minimax,smith-plurality,smith-irv,smith-minimax,ranked-pairs,bucklin,smith,tvr-om,tvr-avg,tvr-pm,diversity-0,diversity-1,diversity-2,diversity-3,diversity-4,diversity-5,diversity-6,diversity-7,diversity-8,diversity-9,diversity-10
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit52,"['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HURN Bianca']","['HARVIE John']","['HARVIE John']","[]","['HARVIE John', 'HURN Bianca']","['HARVIE John']","['HARVIE John']","['HARVIE John', 'HURN Bianca']","['HURN Bianca']","['HARVIE John']","['HARVIE John', 'CAMPBELL Gen', 'HURN Bianca']","CAMPBELL Gen","HURN Bianca","HURN Bianca","HURN Bianca","CAMPBELL Gen","HURN Bianca","HURN Bianca","HURN Bianca","HARVIE John","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HARVIE John","HARVIE John"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit53,"['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","[]","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HURN Bianca']","['HARVIE John', 'CAMPBELL Gen', 'HURN Bianca']","CAMPBELL Gen","HURN Bianca","HURN Bianca","CAMPBELL Gen","HARVIE John","HURN Bianca","HARVIE John","HURN Bianca","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HARVIE John","HARVIE John"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit54,"['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","[]","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HURN Bianca']","['HARVIE John', 'CAMPBELL Gen', 'HURN Bianca']","CAMPBELL Gen","HARVIE John","HARVIE John","HURN Bianca","HARVIE John","HURN Bianca","HURN Bianca","CAMPBELL Gen","HURN Bianca","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HARVIE John","HARVIE John"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit55,"['HARVIE John']","['HURN Bianca']",TIED,"['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","[]","['HURN Bianca']","['HARVIE John']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['HARVIE John', 'CAMPBELL Gen', 'HURN Bianca']","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HURN Bianca","HURN Bianca","HURN Bianca","HURN Bianca","HURN Bianca","HURN Bianca","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HURN Bianca","HARVIE John"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit56,"['HARVIE John']","['HARVIE John']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['HARVIE John']","[]","['HURN Bianca']","['HARVIE John']","['HARVIE John']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['CAMPBELL Gen', 'HURN Bianca', 'HARVIE John']","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HURN Bianca","HARVIE John","HARVIE John","HARVIE John","HURN Bianca","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HARVIE John","HURN Bianca"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit57,"['HARVIE John']","['HARVIE John']","['HARVIE John']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","[]","['CAMPBELL Gen']","['HARVIE John']","['HARVIE John']","['CAMPBELL Gen']","['CAMPBELL Gen']","['HURN Bianca']","['CAMPBELL Gen', 'HURN Bianca', 'HARVIE John']","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HARVIE John","HARVIE John","HURN Bianca","HARVIE John","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HARVIE John"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit58,"['HARVIE John']","['HARVIE John']","['HARVIE John']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","[]","['CAMPBELL Gen']","['HARVIE John']","['HARVIE John']","['CAMPBELL Gen']","['CAMPBELL Gen']","['HURN Bianca']","['CAMPBELL Gen', 'HURN Bianca', 'HARVIE John']","CAMPBELL Gen","CAMPBELL Gen","HARVIE John","HARVIE John","HARVIE John","HURN Bianca","HURN Bianca","HARVIE John","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HARVIE John"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit59,"['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HURN Bianca']","['HURN Bianca']","['HARVIE John']","[]","['CAMPBELL Gen']","['HARVIE John']","['HARVIE John']","['CAMPBELL Gen']","['CAMPBELL Gen']","['HURN Bianca']","['CAMPBELL Gen', 'HURN Bianca', 'HARVIE John']","CAMPBELL Gen","CAMPBELL Gen","HARVIE John","HARVIE John","HARVIE John","HURN Bianca","HURN Bianca","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HARVIE John"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit60,"['HARVIE John']","['HARVIE John']","['HARVIE John']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","[]","['CAMPBELL Gen']","['HARVIE John']","['HARVIE John']","['CAMPBELL Gen']","['CAMPBELL Gen']","['HURN Bianca']","['CAMPBELL Gen', 'HURN Bianca', 'HARVIE John']","CAMPBELL Gen","CAMPBELL Gen","HARVIE John","HURN Bianca","HARVIE John","HURN Bianca","HARVIE John","HARVIE John","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","HARVIE John","HARVIE John","HARVIE John"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit61,"['HARVIE John']","['HURN Bianca']","['HURN Bianca']","['HARVIE John']","['HURN Bianca']","['HARVIE John']","['HARVIE John']","[]","['HURN Bianca']","['HARVIE John']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca', 'CAMPBELL Gen', 'HARVIE John']","CAMPBELL Gen","HURN Bianca","HURN Bianca","HURN Bianca","HURN Bianca","HURN Bianca","HURN Bianca","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HURN Bianca"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit62,"['HARVIE John']","['HARVIE John']","['HURN Bianca']","['HARVIE John']","['HURN Bianca']","['HARVIE John']","['HARVIE John']","[]","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HURN Bianca']","['HURN Bianca', 'CAMPBELL Gen', 'HARVIE John']","CAMPBELL Gen","HURN Bianca","HURN Bianca","HURN Bianca","HARVIE John","HURN Bianca","HURN Bianca","HARVIE John","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","HARVIE John","HARVIE John"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit63,"['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","[]","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HURN Bianca']","['HURN Bianca', 'CAMPBELL Gen', 'HARVIE John']","CAMPBELL Gen","HARVIE John","HURN Bianca","CAMPBELL Gen","HARVIE John","HURN Bianca","HARVIE John","HARVIE John","HARVIE John","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HARVIE John"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit64,"['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HURN Bianca']","['HARVIE John']","['HARVIE John']","[]","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HURN Bianca']","['HURN Bianca', 'CAMPBELL Gen', 'HARVIE John']","CAMPBELL Gen","HARVIE John","HARVIE John","HURN Bianca","HARVIE John","HURN Bianca","HARVIE John","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","HARVIE John","HARVIE John"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit65,"['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","[]","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HURN Bianca']","['HURN Bianca', 'CAMPBELL Gen', 'HARVIE John']","CAMPBELL Gen","HARVIE John","HURN Bianca","HARVIE John","HARVIE John","HURN Bianca","HURN Bianca","CAMPBELL Gen","HARVIE John","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HURN Bianca","HARVIE John"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit66,"['HARVIE John']","['HURN Bianca']","['HARVIE John']","['HARVIE John']","['HURN Bianca']","['HURN Bianca']","['HARVIE John']","[]","['HURN Bianca']","['HARVIE John']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['CAMPBELL Gen', 'HARVIE John', 'HURN Bianca']","CAMPBELL Gen","HURN Bianca","HURN Bianca","HURN Bianca","HURN Bianca","HURN Bianca","HURN Bianca","HURN Bianca","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","HARVIE John","HURN Bianca"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit67,"['HARVIE John']","['HARVIE John']","['HARVIE John']","['HURN Bianca']","['CAMPBELL Gen']","['HURN Bianca']","['HARVIE John']","[]","['CAMPBELL Gen']","['HARVIE John']","['HARVIE John']","['CAMPBELL Gen']","['CAMPBELL Gen']","['HURN Bianca']","['CAMPBELL Gen', 'HARVIE John', 'HURN Bianca']","CAMPBELL Gen","HARVIE John","HARVIE John","HARVIE John","HARVIE John","HURN Bianca","HARVIE John","HARVIE John","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","HARVIE John","HARVIE John"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit68,"['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['CAMPBELL Gen']","['HARVIE John']","['HARVIE John']","[]","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HURN Bianca']","['CAMPBELL Gen', 'HARVIE John', 'HURN Bianca']","CAMPBELL Gen","HARVIE John","HARVIE John","HURN Bianca","HARVIE John","HURN Bianca","HARVIE John","CAMPBELL Gen","HARVIE John","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HURN Bianca","HARVIE John"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit69,"['HARVIE John']","['HARVIE John']","['HARVIE John']","['CAMPBELL Gen']","['CAMPBELL Gen']","['CAMPBELL Gen']","['HARVIE John']","[]","['CAMPBELL Gen']","['HARVIE John']","['HARVIE John']","['CAMPBELL Gen']","['CAMPBELL Gen']","['CAMPBELL Gen']","['CAMPBELL Gen', 'HARVIE John', 'HURN Bianca']","CAMPBELL Gen","HARVIE John","HARVIE John","HARVIE John","HARVIE John","HURN Bianca","HARVIE John","CAMPBELL Gen","HARVIE John","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","HARVIE John","HARVIE John"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit70,"['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HURN Bianca']","['HARVIE John']","['HARVIE John']","[]","['HURN Bianca']","['HARVIE John']","['HARVIE John']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['CAMPBELL Gen', 'HARVIE John', 'HURN Bianca']","CAMPBELL Gen","HURN Bianca","HURN Bianca","HURN Bianca","HARVIE John","HURN Bianca","HURN Bianca","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HARVIE John","HARVIE John"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit71,"['HARVIE John']","['HURN Bianca']","['HARVIE John']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","[]","['CAMPBELL Gen']","['HARVIE John']","['HURN Bianca']","['CAMPBELL Gen']","['CAMPBELL Gen']","['HURN Bianca']","['HURN Bianca', 'HARVIE John', 'CAMPBELL Gen']","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HURN Bianca","HARVIE John","HURN Bianca","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HURN Bianca"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit72,"['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","[]","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HURN Bianca', 'HARVIE John', 'CAMPBELL Gen']","CAMPBELL Gen","HARVIE John","HARVIE John","HURN Bianca","HARVIE John","HURN Bianca","HARVIE John","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HARVIE John"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit73,"['HARVIE John']","['HARVIE John']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","[]","['CAMPBELL Gen']","['HARVIE John']","['HARVIE John']","['CAMPBELL Gen']","['CAMPBELL Gen']","['HURN Bianca']","['HURN Bianca', 'HARVIE John', 'CAMPBELL Gen']","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HURN Bianca","HARVIE John","HURN Bianca","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HURN Bianca","HARVIE John"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit74,"['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['CAMPBELL Gen']","['HARVIE John']","['HARVIE John']","[]","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HURN Bianca']","['HURN Bianca', 'HARVIE John', 'CAMPBELL Gen']","CAMPBELL Gen","HARVIE John","HARVIE John","HARVIE John","HARVIE John","HURN Bianca","HURN Bianca","HARVIE John","HARVIE John","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","HARVIE John","HARVIE John"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit75,"['HARVIE John']","['HARVIE John']","['HARVIE John']","['HURN Bianca']","['CAMPBELL Gen']","['CAMPBELL Gen']","['HURN Bianca']","[]","['CAMPBELL Gen']","['HARVIE John']","['HARVIE John']","['CAMPBELL Gen']","['CAMPBELL Gen']","['CAMPBELL Gen']","['HURN Bianca', 'HARVIE John', 'CAMPBELL Gen']","CAMPBELL Gen","CAMPBELL Gen","HARVIE John","HARVIE John","HARVIE John","HURN Bianca","CAMPBELL Gen","CAMPBELL Gen","HARVIE John","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HARVIE John"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit76,"['HARVIE John']","['HARVIE John']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","[]","['HURN Bianca']","['HARVIE John']","['HARVIE John']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['CAMPBELL Gen', 'HURN Bianca', 'HARVIE John']","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HARVIE John","HARVIE John","HARVIE John","HURN Bianca","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HARVIE John"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit77,"['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['CAMPBELL Gen']","['HARVIE John']","['HARVIE John']","[]","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HURN Bianca']","['CAMPBELL Gen', 'HURN Bianca', 'HARVIE John']","CAMPBELL Gen","HARVIE John","HARVIE John","HARVIE John","HARVIE John","HURN Bianca","HARVIE John","CAMPBELL Gen","HURN Bianca","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","HARVIE John","HARVIE John"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit78,"['HARVIE John']","['HURN Bianca']","['HURN Bianca']","['HARVIE John']","['HURN Bianca']","['HARVIE John']","['HARVIE John']","[]","['CAMPBELL Gen']","['HARVIE John']","['HURN Bianca']","['CAMPBELL Gen']","['CAMPBELL Gen']","['HURN Bianca']","['CAMPBELL Gen', 'HURN Bianca', 'HARVIE John']","CAMPBELL Gen","CAMPBELL Gen","HARVIE John","HURN Bianca","HURN Bianca","HURN Bianca","CAMPBELL Gen","HURN Bianca","HURN Bianca","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HARVIE John"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit79,"['HARVIE John']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['CAMPBELL Gen']","['HURN Bianca']","['HURN Bianca']","[]","['CAMPBELL Gen']","['HARVIE John']","['HURN Bianca']","['CAMPBELL Gen']","['CAMPBELL Gen']","['CAMPBELL Gen']","['CAMPBELL Gen', 'HURN Bianca', 'HARVIE John']","CAMPBELL Gen","CAMPBELL Gen","HARVIE John","HURN Bianca","HARVIE John","HURN Bianca","CAMPBELL Gen","HURN Bianca","HURN Bianca","HURN Bianca","HURN Bianca","HURN Bianca","HURN Bianca","HURN Bianca"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit80,"['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HURN Bianca']","['HURN Bianca', 'HARVIE John']","['HARVIE John']","[]","['CAMPBELL Gen']","['HARVIE John']","['HARVIE John']","['CAMPBELL Gen']","['CAMPBELL Gen']","['HURN Bianca']","['CAMPBELL Gen', 'HURN Bianca', 'HARVIE John']","CAMPBELL Gen","HARVIE John","HARVIE John","HARVIE John","HARVIE John","HURN Bianca","HARVIE John","HARVIE John","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","HARVIE John","HARVIE John"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit81,"['HARVIE John']","['HURN Bianca']","['HURN Bianca']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","[]","['HARVIE John']","['HARVIE John']","['HURN Bianca']","['HARVIE John']","['HARVIE John']","['HURN Bianca']","['HURN Bianca', 'HARVIE John', 'CAMPBELL Gen']","CAMPBELL Gen","HURN Bianca","HURN Bianca","HARVIE John","HURN Bianca","HURN Bianca","HARVIE John","CAMPBELL Gen","HURN Bianca","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HURN Bianca"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit82,"['HARVIE John']","['HARVIE John']","['HARVIE John']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","[]","['CAMPBELL Gen']","['HARVIE John']","['HARVIE John']","['CAMPBELL Gen']","['CAMPBELL Gen']","['HURN Bianca']","['HURN Bianca', 'HARVIE John', 'CAMPBELL Gen']","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HURN Bianca","HARVIE John","HURN Bianca","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HURN Bianca","HARVIE John"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit83,"['HARVIE John']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","[]","['CAMPBELL Gen']","['HARVIE John']","['HURN Bianca']","['CAMPBELL Gen']","['CAMPBELL Gen']","['HURN Bianca']","['HURN Bianca', 'HARVIE John', 'CAMPBELL Gen']","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HURN Bianca","HARVIE John","HURN Bianca","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HURN Bianca","HURN Bianca"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit84,"['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HURN Bianca']","['HARVIE John']","['HARVIE John']","[]","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HURN Bianca']","['HURN Bianca', 'HARVIE John', 'CAMPBELL Gen']","CAMPBELL Gen","HURN Bianca","HURN Bianca","HARVIE John","HARVIE John","HURN Bianca","CAMPBELL Gen","HURN Bianca","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HURN Bianca","HARVIE John"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit85,"['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HURN Bianca']","['HURN Bianca']","['HARVIE John']","[]","['CAMPBELL Gen']","['HARVIE John']","['HARVIE John']","['CAMPBELL Gen']","['CAMPBELL Gen']","['HURN Bianca']","['HURN Bianca', 'HARVIE John', 'CAMPBELL Gen']","CAMPBELL Gen","CAMPBELL Gen","HARVIE John","HARVIE John","HURN Bianca","HURN Bianca","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","HARVIE John"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit86,"['HARVIE John']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","[]","['HURN Bianca']","['HARVIE John']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['HARVIE John', 'CAMPBELL Gen', 'HURN Bianca']","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","CAMPBELL Gen","HARVIE John","HURN Bianca","HURN Bianca","HURN Bianca","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HURN Bianca"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit87,"['HARVIE John']","['HARVIE John']","['HARVIE John']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","[]","['CAMPBELL Gen']","['HARVIE John']","['HARVIE John']","['CAMPBELL Gen']","['CAMPBELL Gen']","['HURN Bianca']","['HARVIE John', 'CAMPBELL Gen', 'HURN Bianca']","CAMPBELL Gen","CAMPBELL Gen","HARVIE John","HARVIE John","HARVIE John","HURN Bianca","HARVIE John","HARVIE John","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HURN Bianca","HARVIE John"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit88,"['HARVIE John']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","[]","['HURN Bianca']","['HARVIE John']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['HARVIE John', 'CAMPBELL Gen', 'HURN Bianca']","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HURN Bianca","HURN Bianca","HURN Bianca","HURN Bianca","HURN Bianca","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HURN Bianca","HURN Bianca"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit89,"['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","[]","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['CAMPBELL Gen']","['HARVIE John', 'CAMPBELL Gen', 'HURN Bianca']","CAMPBELL Gen","HARVIE John","HARVIE John","HURN Bianca","HARVIE John","HARVIE John","HURN Bianca","HARVIE John","HARVIE John","CAMPBELL Gen","CAMPBELL Gen","HARVIE John","HARVIE John","HARVIE John"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit90,"['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","[]","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HARVIE John']","['HURN Bianca']","['HARVIE John', 'CAMPBELL Gen', 'HURN Bianca']","CAMPBELL Gen","HARVIE John","HARVIE John","HARVIE John","HURN Bianca","HURN Bianca","HARVIE John","CAMPBELL Gen","HARVIE John","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HURN Bianca","HARVIE John"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit91,"['HARVIE John']","['HARVIE John']","['HARVIE John']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","[]","['CAMPBELL Gen']","['HARVIE John']","['HARVIE John']","['CAMPBELL Gen']","['CAMPBELL Gen']","['HURN Bianca']","['HURN Bianca', 'HARVIE John', 'CAMPBELL Gen']","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HURN Bianca","HURN Bianca","HURN Bianca","HARVIE John","HARVIE John","HARVIE John","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HARVIE John"
NSW_Local_Government_2024_Murray_River_-_Moama_Ward 3 seats.csv__hit92,"['HARVIE John']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","['HURN Bianca']","[]","['CAMPBELL Gen']","['HARVIE John']","['HURN Bianca']","['CAMPBELL Gen']","['CAMPBELL Gen']","['HURN Bianca']","['HURN Bianca', 'HARVIE John', 'CAMPBELL Gen']","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HURN Bianca","HURN Bianca","HURN Bianca","HURN Bianca","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","CAMPBELL Gen","HURN Bianca","HURN Bianca","HURN Bianca"
