file,first_flip_percent,method
Ward11-KirkcaldyCentral_PreferenceProfile_V0001_Ward-11-Kirkcaldy-Central_06052022_145551.csv,0.4,OM
Ward11-PerthCityNorth_Perth and Kinross 2024 by-election Ward 11,0.4,OM
Ward11-PerthCityNorth_perth-kinross17-11,0.4,OM
Ward11-RutherglenSouth_ward_11_rutherglen_south_preference_profile,0.4,OM
Ward11Hillhead_Glasgow 2023 by-election Hillhead,0.4,OM
Ward12-AirdandLochNess_highland17-12,0.4,OM
Ward12-EastGarioch_Aberdeenshire 2021 by-election East Garioch,0.4,OM
Ward12-EastGarioch_aberdeenshire17-12.csv,0.4,OM
Ward12Fortissat_n-lanarks12-12,0.4,OM
Ward12VictoriaPark_Ward12,0.4,OM
Ward13-Fortissat_n-lanarks17-013,0.4,OM
Ward13-GlenrothesWestKinglassie_PreferenceProfile_V0001_Ward-13-Glenrothes-West-and-Kinglassie_06052022_145551.csv,0.4,OM
Ward13-InvernessWest_highland17-13,0.4,OM
Ward13-Leith_ward13.csv,0.4,OM
Ward13-WesthillandDistrict_preferenceprofile_v0001_ward-13-westhill-and-district_06052022_172124.csv,0.4,OM
Ward13Fortissat_North Lanarkshire 2024 by-election Ward 13,0.4,OM
Ward14-GlenrothesNorthLeslieMarkinch_PreferenceProfile_V0001_Ward-14-Glenrothes-North-Leslie-and-Markinch_06052022_151925.csv,0.4,OM
Ward14-GlenrothesNorthLeslieMarkinch_fife17-14.csv,0.4,OM
Ward14-Thorniewood_Preference Profile WArd 14 Thorniewood,0.4,OM
Ward14Drumchapel-Anniesland_glasgow12-14.csv,0.4,OM
Ward15-AboyneUpperDeesideandDonside_preferenceprofile_v0001_ward-15-aboyne-upper-deeside-and-donside_06052022_172124.csv,0.4,OM
Ward15-Blantyre_s-lanarks12-15,0.4,OM
Ward15-GlenrothesCentralThornton_PreferenceProfile_V0001_Ward-15-Glenrothes-Central-and-Thornton_06052022_145551.csv,0.4,OM
Ward15-Southside-Newington_ward15.csv,0.4,OM
Ward15Maryhill_Ward15,0.4,OM
Ward16-InvernessMillburn_highland17-16,0.4,OM
Ward16-MossendandHolytown_Preference Profile Ward 16 Mossend and Holytown,0.4,OM
Ward16-MossendandHolytown_n-lanarks17-016,0.4,OM
Ward16Canal_glasgow12-16.csv,0.4,OM
Ward17-MotherwellWest_Preference Profile Ward 17 Motherwell West,0.4,OM
Ward17-NorthKincardine_aberdeenshire17-17.csv,0.4,OM
Ward17-Portobello-Craigmillar_ward17.csv,0.4,OM
Ward17-TayBridgehead_PreferenceProfile_V0001_Ward-17-Tay-Bridgehead_06052022_145551.csv,0.4,OM
Ward17Springburn_glasgow12-17.csv,0.4,OM
Ward18-MotherwellNorth_Preference Profile Ward 18 Motherwell North,0.4,OM
Ward18-StonehavenandLowerDeeside_aberdeenshire17-18.csv,0.4,OM
Ward18EastCentre_glasgow12-18.csv,0.4,OM
Ward18EastCentre_glasgow17-018.csv,0.4,OM
Ward18MotherwellSouthEastandRavenscraig_n-lanarks12-18,0.4,OM
Ward19-EastNeukLandward_PreferenceProfile_V0001_Ward-19-East-Neuk-and-Landward_06052022_145551.csv,0.4,OM
Ward19-Mearns_aberdeenshire17-19.csv,0.4,OM
Ward19-MotherwellSouthEastandRavenscraig_Preference Profile Ward 19 Motherwell South East and Ravenscraig,0.4,OM
Ward1ClackmannanshireWest_ward1.csv,0.4,OM
Ward1Linn_Glasgow 2022 Linn Ward,0.4,OM
Ward1Linn_glasgow12-01.csv,0.4,OM
Ward1MusselburghWest_e-lothian12-01.csv,0.4,OM
Ward2-BrechinandEdzell_ward2.csv,0.4,OM
Ward2-BroxburnUphallandWinchburgh_west lothian2022ward 2,0.4,OM
Ward2-ClydesdaleNorth_s-lanarks17-02,0.4,OM
Ward2-CumbernauldNorth_Preference Profile Ward 2 Cumbernauld North,0.4,OM
Ward2-Grangemouth_falkirk17-02.csv,0.4,OM
Ward2-Grangemouth_ward2.csv,0.4,OM
Ward2-InverclydeEastCentral_PreferenceProfile_Ward-2,0.4,OM
Ward2-PentlandHills_edinburgh17-02.csv,0.4,OM
Ward2-PrestonSetonandGosford_Ward2.csv,0.4,OM
Ward2-Troup_preferenceprofile_v0001_ward-2-troup_06052022_172123.csv,0.4,OM
Ward20-Cupar_PreferenceProfile_V0001_Ward-20-Cupar_06052022_151928.csv,0.4,OM
Ward20-Larkhall_ward_20_larkhall_preference_profile,0.4,OM
Ward20-Murdostoun_Preference Profile Ward 20 Murdostoun,0.4,OM
Ward20Baillieston_glasgow17-020.csv,0.4,OM
Ward21-FortWilliamandArdnamurchan_Highland 2021 by-election Fort William,0.4,OM
Ward21-FortWilliamandArdnamurchan_highland17-21,0.4,OM
Ward21-LevenKennowayLargo_PreferenceProfile_V0001_Ward-21-Leven-Kennoway-and-Largo_06052022_145552.csv,0.4,OM
Ward21-Wishaw_Preference Profile Ward 21 Wishaw,0.4,OM
Ward21-Wishaw_n-lanarks17-021,0.4,OM
Ward23PartickEast-Kelvindale_Glasgow by-election 2021 Ward 23 Partick East-Kelvindale,0.4,OM
Ward23PartickEastKelvindale_glasgow17-023.csv,0.4,OM
Ward2Newlands-Auldburn_glasgow12-02.csv,0.4,OM
Ward3-AyrNorth_s-ayrshire12-03,0.4,OM
Ward3-AyrNorth_south ayrshire2022ward 3,0.4,OM
Ward3-BearsdenSouth_ward3.csv,0.4,OM
Ward3-ClydesdaleEast_s-lanarks17-03,0.4,OM
Ward3-CumbernauldSouth_Preference Profile Ward 3 Cumbernauld South,0.4,OM
Ward3-CumbernauldSouth_n-lanarks17-003,0.4,OM
Ward3-FraserburghandDistrict_preferenceprofile_v0001_ward-3-fraserburgh-and-district_06052022_172124.csv,0.4,OM
Ward3-InverclydeNorth_inverclyde12-03,0.4,OM
Ward3-LivingstonNorth_w-lothian17-03,0.4,OM
Ward3-LivingstonNorth_west lothian2022ward 3,0.4,OM
Ward3-TranentWallyfordandMacmerry_Ward3.csv,0.4,OM
Ward3-WickandEastCaithness_Highland 2021 by-election Wick,0.4,OM
Ward4-CentralBuchan_aberdeenshire17-04.csv,0.4,OM
Ward4-Coldside_Ward4.csv,0.4,OM
Ward4-CumbernauldEast_Preference Profile WArd 4 Cumbernauld East,0.4,OM
Ward4-CumbernauldEast_n-lanarks17-004,0.4,OM
Ward4-FochabersLhanbryde_file141896,0.4,OM
Ward4-MonifiethandSidlaw_ward4.csv,0.4,OM
Ward4-ShetlandCentral_ward-4-shetland-central-preference-profile,0.4,OM
Ward4-StirlingNorth_preferenceprofile_v0001_ward-4-stirling-north_06052022_124253,0.4,OM
Ward4-WestMainlandWard_ward4,0.4,OM
Ward4ClackmannanshireSouth_clacks17-004.csv,0.4,OM
Ward4ClackmannanshireSouth_ward4.csv,0.4,OM
Ward4Craigton_glasgow12-04.csv,0.4,OM
Ward5-AvondaleandStonehouse_ward_5_avondale_and_stonehouse_preference_profile,0.4,OM
Ward5-BonnybridgeandLarbert_falkirk17-05.csv,0.4,OM
Ward5-HaddingtonandLammermuir_Ward5.csv,0.4,OM
Ward5-InverclydeWest_PreferenceProfile_Ward-5,0.4,OM
Ward5-LeaderdaleMelrose_sc borders2022ward 5,0.4,OM
Ward5-LerwickNorthandBressay_ward-5-lerwick-north-and-bressay-preference-profile,0.4,OM
Ward5-Maryfield_Ward5.csv,0.4,OM
Ward5-MidlothianEast_ward_5_midlothian_east_preference_profile_open_from_within_ms_word_or_similar,0.4,OM
Ward5-PaisleyEastandCentral_renfs17-05,0.4,OM
Ward5Strathkelvin_n-lanarks12-05,0.4,OM
Ward6-EastKilbrideSouth_s-lanarks12-06,0.4,OM
Ward6-EastKilbrideSouth_s-lanarks17-06,0.4,OM
Ward6-EastKilbrideSouth_ward_6_east_kilbride_south_preference_profile,0.4,OM
Ward6-ElginCityNorth_file141913,0.4,OM
Ward6-GartcoshGlenboigandMoodiesburn_n-lanarks17-006,0.4,OM
Ward6-InverkeithingDalgetyBay_PreferenceProfile_V0001_Ward-6-Inverkeithing-and-Dalgety-Bay_06052022_151927.csv,0.4,OM
Ward6-IrvineValley_Ward6.csv,0.4,OM
Ward6-MidBerwickshire_sc borders2022ward 6,0.4,OM
Ward6-PeterheadSouthandCruden_preferenceprofile_v0001_ward-6-peterhead-south-and-cruden_06052022_172115.csv,0.4,OM
Ward6Pollokshields_glasgow12-06.csv,0.4,OM
Ward6Pollokshields_glasgow17-006.csv,0.4,OM
Ward7-Dunoon_ward7.csv,0.4,OM
Ward7-EastBerwickshire_sc borders2022ward 7,0.4,OM
Ward7-EastKilbrideCentralSouth_s-lanarks17-07,0.4,OM
Ward7-ElginCitySouth_file141915,0.4,OM
Ward7-FalkirkSouth_falkirk17-07.csv,0.4,OM
Ward7-FalkirkSouth_ward7.csv,0.4,OM
Ward7-InverclydeSouth_PreferenceProfile_Ward-7,0.4,OM
Ward7-KirkintillochEastNorthTwechar_ward7.csv,0.4,OM
Ward7-LerwickSouth_shetland17-07,0.4,OM
Ward7-PaisleySouthwest_Preference_profile_for_Ward_7_Paisley_Southwest_copy,0.4,OM
Ward7-Sighthill-Gorgie_ward7.csv,0.4,OM
Ward7-SighthillGorgie_edinburgh17-07.csv,0.4,OM
Ward7-Strathallan_Perth and Kinross 2024 by-election Ward 7,0.4,OM
Ward7-Strathallan_perth-kinross17-07,0.4,OM
Ward7-TainandEasterRoss_Highland 2023 by-election Ward 7,0.4,OM
Ward7-TainandEasterRoss_Highland 2024 by-election Ward 7,0.4,OM
Ward7-TainandEasterRoss_highland17-07,0.4,OM
Ward7-TurriffandDistrict_preferenceprofile_v0001_ward-7-turriff-and-district_06052022_172118.csv,0.4,OM
Ward7-WhitburnandBlackburn_west lothian2022ward 7,0.4,OM
Ward7AirdrieNorth_n-lanarks12-07,0.4,OM
Ward7Langside_glasgow17-007.csv,0.4,OM
Ward8-Bathgate_w-lothian17-08,0.4,OM
Ward8-EastKilbrideCentralNorth_s-lanarks17-08,0.4,OM
Ward8-GirvanandSouthCarrick_south ayrshire2022ward 8,0.4,OM
Ward8-KelsoDistrict_sc-borders17-08,0.4,OM
Ward8-Kinross-Shire_Ward8,0.4,OM
Ward8-TheFerry_Ward8.csv,0.4,OM
Ward8CumnockandNewCumnock_e-ayrshire12-08.csv,0.4,OM
Ward9-AirdrieCentral_Preference Profile WArd 9 Airdrie Central,0.4,OM
Ward9-AlmondandEarn_Perth Kinross 2016 by-election ward 9,0.4,OM
Ward9-EllonandDistrict_preferenceprofile_v0001_ward-9-ellon-and-district_06052022_172124.csv,0.4,OM
Ward9-JedburghandDistrict_sc-borders17-09,0.4,OM
Ward9-LowerDeeside_aberdeen12-09.csv,0.4,OM
Ward9-Nith_ward9.csv,0.4,OM
Ward9Calton_glasgow12-09.csv,0.4,OM
Ward9Calton_glasgow17-009.csv,0.4,OM
WestEndWard_dundee12-03.csv,0.4,OM
WestFifeAndCoastalVillagesWard_fife12-01.csv,0.4,OM
WesterRossStrathpefferandLochalsh_PreferenceProfile_V0001_Wester_Ross_Strathpeffer_and_Lochalsh_06052022_161539,0.4,OM
WickandEastCaithness_PreferenceProfile_V0001_Wick_and_East_Caithness_06052022_161532,0.4,OM
BishopbriggsNorthandTorrance_e-duns12-05.csv,0.5,OM
BuckieWard_moray12-03,0.5,OM
Buckie_moray17-03,0.5,OM
ClackmannanshireEast_clacks12-05.csv,0.5,OM
ElginCityNorthWard_moray12-06,0.5,OM
FalkirkNorth_falkirk12-06.csv,0.5,OM
Kyle_s-ayrshire17-06,0.5,OM
MonifiethandSidlaw_angus17-04.csv,0.5,OM
NetherleeStamperlandandWilliamwoodWard_e-renfs12-04.csv,0.5,OM
NorthWestDumfriesWard_dumgal12-07.csv,0.5,OM
Ward1-Lomond_west dunbartonshire2022ward 1,0.5,OM
Ward10-HoustonCrossleeandLinwood_Preference_profile_for_Ward_10_Houston_Crosslee_and_Linwood_copy,0.5,OM
Ward10-Morningside_edinburgh17-10.csv,0.5,OM
Ward12-AirdrieSouth_Preference Profile Ward 12 Airdrie South,0.5,OM
Ward15-Southside-Newington_edinburgh17-15.csv,0.5,OM
Ward19-HamiltonSouth_ward_19_hamilton_south_preference_profile,0.5,OM
Ward2MusselburghEastandCarberry_e-lothian12-02.csv,0.5,OM
Ward5-BonnybridgeandLarbert_Falkirk 2018 by-election bonnybridge,0.5,OM
Ward6-Kyle_s-ayrshire12-06,0.5,OM
Ward7-MayboleNorthCarrickandCoylton_s-ayrshire12-07,0.5,OM
Ward7-TurriffandDistrict_aberdeenshire17-07.csv,0.5,OM
Ward9LomondNorth_Argyll Bute by-election 2021 Lomond North,0.5,OM
Ward21NorthEast_glasgow17-021.csv,0.0,PM
COWALWARD_argyll-bute12-06.csv,0.1,PM
DingwallandSeaforthWard_highland12-09,0.1,PM
Dunoon_argyll-bute17-07.csv,0.1,PM
KirkwallEastWard_orkney17-01,0.1,PM
KirkwallEast_orkney12-01,0.1,PM
KirkwallWestandOrphir_orkney12-02,0.1,PM
LerwickSouth_shetland12-07,0.1,PM
NorthIslesWard_orkney17-06,0.1,PM
OBANNORTHANDLORNWARD_argyll-bute12-05.csv,0.1,PM
ObanNorthandLorn_argyll-bute17-05.csv,0.1,PM
SgireAnRubha_eilean-siar12-05.csv,0.1,PM
ShetlandWest_shetland12-03,0.1,PM
StAndrewsWard_fife12-19.csv,0.1,PM
SteornabhaghaTuath_eilean-siar12-07.csv,0.1,PM
Ward12-LeithWalk_edinburgh17-12.csv,0.1,PM
Ward2-KirkwallWestandOrphirWard_ward2,0.1,PM
Ward2UibhistaDeasEirisgeighagusBeinnnaFaoghla_ward02_preferenceprofile.csv,0.1,PM
Ward3-FraserburghandDistrict_aberdeenshire17-03.csv,0.1,PM
Ward3-WickandEastCaithness_highland17-03,0.1,PM
Ward6-CromartyFirth_Highland 2023 by-election Ward 6,0.1,PM
Ward6-CromartyFirth_highland17-06,0.1,PM
Ward6-LerwickSouth_ward-6-lerwick-south-preference-profile,0.1,PM
Ward9-BurntislandKinghornWesternKirkcaldy_fife17-09.csv,0.1,PM
Ward9SteornabhaghaTuath_ward09_preferenceprofile.csv,0.1,PM
WestMainland_orkney12-04,0.1,PM
Andersonward_anderston.csv,0.2,PM
BarraighBhatarsaighEirisgeighAgusUibhistADeas_eilean-siar12-01.csv,0.2,PM
BarraighBhatarsaighEirisgeighagusUibhistaDeas_eilean-siar17-01.csv,0.2,PM
BeinnnaFoghlaagusUibhistaTuath_eilean-siar17-02.csv,0.2,PM
BlackIsleWard_highland12-10,0.2,PM
BlackIsle_PreferenceProfile_V0001_Black_Isle_06052022_161539,0.2,PM
ClarkstonNetherleeandWilliamwood_e-renfs17-4.csv,0.2,PM
CromartyFirthWard_highland12-07,0.2,PM
CromartyFirth_PreferenceProfile_V0001_Cromarty_Firth_06052022_161538,0.2,PM
CullodenandArdersierWard_highland12-18,0.2,PM
Eileana_Cheo_PreferenceProfile_V0001_Eilean_a__Che___06052022_161539,0.2,PM
FortWilliamandArdnamurchanWard_highland12-22,0.2,PM
Kinross-shire_perth-kinross12-08,0.2,PM
Nith_dumgal17-09.csv,0.2,PM
NorthWestandCentralSutherlandWard_highland12-01,0.2,PM
ObanSouthandtheIsles_argyll-bute17-04.csv,0.2,PM
ShetlandNorth_shetland12-02,0.2,PM
StonehavenandLowerDeesideWard_aberdeenshire12-18.csv,0.2,PM
Ward1-NorthWestandCentralSutherland_highland17-01,0.2,PM
Ward10SteornabhaghaDeas_ward10_preferenceprofile.csv,0.2,PM
Ward18-StAndrews_fife17-18.csv,0.2,PM
Ward19-Mearns_preferenceprofile_v0001_ward-19-mearns_06052022_172124.csv,0.2,PM
Ward1Linn_glasgow17-001.csv,0.2,PM
Ward3-ShetlandWest_ward-3-shetland-west-preference-profile,0.2,PM
Ward4-ObanSouthandtheIsles_ward4.csv,0.2,PM
Ward5-WesterRossStrathpefferandLochalsh_highland17-05,0.2,PM
AnTaobhSiaragusNis_eilean-siar12-09.csv,0.3,PM
AnTaobhSiaragusNis_eilean-siar17-09.csv,0.3,PM
AnnandaleEastandEskdaleWard_dumgal12-13.csv,0.3,PM
AnnandaleNorthWard_dumgal12-12.csv,0.3,PM
ArbroathEastandLunan_angus17-07.csv,0.3,PM
ArbroathWestandLetham_angus12-06.csv,0.3,PM
BadenochandStrathspey_PreferenceProfile_V0001_Badenoch_and_Strathspey_06052022_161540,0.3,PM
BeinnNaFoghlaAgusUibhistATuath_eilean-siar12-02.csv,0.3,PM
BridgeofDonWard_aberdeen17-02.csv,0.3,PM
CastleWard_stirling12-04,0.3,PM
Coldside_dundee17-04.csv,0.3,PM
DalryandWestKilbride_n-ayrshire17-06,0.3,PM
DeeandGlenkens_dumgal17-03.csv,0.3,PM
EastMainlandSouthRonaldsayandBurray_orkney12-05,0.3,PM
FraserburghandDistrictWard_aberdeenshire12-03.csv,0.3,PM
GalashielsandDistrictWard_sc-borders12-03,0.3,PM
GeorgeStHarbourWard_aberdeen17-08.csv,0.3,PM
Greaterpollok_greater pollok,0.3,PM
InvernessCentral_PreferenceProfile_V0001_Inverness_Central_06052022_161539,0.3,PM
InvernessNess-sideWard_highland12-16,0.3,PM
InvernessSouthWard_highland12-20,0.3,PM
InvernessWestWard_highland12-14,0.3,PM
InvernessWest_PreferenceProfile_V0001_Inverness_West_06052022_161539,0.3,PM
InverurieandDistrictWard_aberdeenshire12-11.csv,0.3,PM
KelsoDistrictWard_sc-borders12-08,0.3,PM
KirkwallWestandOrphirWard_orkney17-02,0.3,PM
LOMONDNORTHWARD_argyll-bute12-09.csv,0.3,PM
Langside_langside,0.3,PM
LeithWalkWard_edinburgh12-12.csv,0.3,PM
LenzieandKirkintillochSouth_e-duns17-06.csv,0.3,PM
LerwickNorth_shetland12-06,0.3,PM
Maryhill_maryhill,0.3,PM
MidlothianWes0_midlothian12-04_cleaned,0.3,PM
MidlothianWest_midlothian17-04,0.3,PM
MidstocketRosemountWard_aberdeen17-07.csv,0.3,PM
Musselburgh_e-lothian17-01.csv,0.3,PM
NaHearadhagusCeannaDeasnanLoch_eilean-siar17-03.csv,0.3,PM
NairnWard_highland12-19,0.3,PM
NeilstonUplawmoorandNewtonMearnsNorthWard_e-renfs12-01.csv,0.3,PM
Newlands_newlands,0.3,PM
OBANSOUTHANDTHEISLESWARD_argyll-bute12-04.csv,0.3,PM
PerthCitySouth_perth-kinross12-10,0.3,PM
Pollokshields_pollokshields,0.3,PM
Sgir_UigeAgusCeannATuathNanLoch_eilean-siar12-04.csv,0.3,PM
ShetlandCentral_shetland12-04,0.3,PM
SouthsideCentral_southsidecentral,0.3,PM
SteornabhaghaDeas_eilean-siar17-06.csv,0.3,PM
Stevenston_n-ayrshire17-04,0.3,PM
Tillydrone-Seaton-OldAberdeenWard_Ward6.csv,0.3,PM
TillydroneSeatonOldAberdeenWard_aberdeen17-06.csv,0.3,PM
Torry-FerryhillWard_Ward12.csv,0.3,PM
TorryFerryhillWard_aberdeen17-12.csv,0.3,PM
Ward05-ArdrossanandArran_n-ayrshire12-05,0.3,PM
Ward07-IrvineWest_Preference-Profile-Irvine-West_copy,0.3,PM
Ward1-BanffandDistrict_ward1.csv,0.3,PM
Ward10-WestGarioch_preferenceprofile_v0001_ward-10-west-garioch_06052022_172124.csv,0.3,PM
Ward10Anderston-City-Yorkhill_Ward10,0.3,PM
Ward10AnderstonCityYorkhill_glasgow17-010.csv,0.3,PM
Ward11-KirkcaldyCentral_fife17-11.csv,0.3,PM
Ward11Hillhead_glasgow12-11.csv,0.3,PM
Ward12-ErskineandInchinnan_renfs17-12,0.3,PM
Ward12-KirkcaldyEast_fife17-12.csv,0.3,PM
Ward12-PerthCityCentre_Ward12,0.3,PM
Ward12-Torry-Ferryhill_aberdeen12-12.csv,0.3,PM
Ward13GarscaddenScotstounhill_glasgow17-013.csv,0.3,PM
Ward14-InvernessCentral_highland17-14,0.3,PM
Ward14DrumchapelAnniesland_glasgow17-014.csv,0.3,PM
Ward15-GlenrothesCentralThornton_fife17-15.csv,0.3,PM
Ward16Canal_Ward16,0.3,PM
Ward16Canal_glasgow17-016.csv,0.3,PM
Ward17-CullodenandArdersier_highland17-17,0.3,PM
Ward17-NorthKincardine_preferenceprofile_v0001_ward-17-north-kincardine_06052022_172124.csv,0.3,PM
Ward18-StonehavenandLowerDeeside_preferenceprofile_v0001_ward-18-stonehaven-and-lower-deeside_06052022_172124.csv,0.3,PM
Ward19-InvernessSouth_Highland 2024 by-election Ward 19,0.3,PM
Ward19-InvernessSouth_highland17-19,0.3,PM
Ward1ClackmannanshireWest_clacks17-001.csv,0.3,PM
Ward1Linn_Ward1,0.3,PM
Ward2-BridgeofDon_aberdeen12-02.csv,0.3,PM
Ward2-BroxburnUphallandWinchburgh_w-lothian17-02,0.3,PM
Ward2-ThursoandNorthwestCaithness_highland17-02,0.3,PM
Ward20-BadenochandStrathspey_highland17-20,0.3,PM
Ward20-Murdostoun_n-lanarks17-020,0.3,PM
Ward2ClackmannanshireNorth_clacks17-002.csv,0.3,PM
Ward2ClackmannanshireNorth_ward2.csv,0.3,PM
Ward3-DennyandBanknock_falkirk17-03.csv,0.3,PM
Ward3-DunfermlineCentral_fife17-03.csv,0.3,PM
Ward3-GalashielsDistrict_sc borders2022ward 3,0.3,PM
Ward3-GalashielsandDistrict_sc-borders17-03,0.3,PM
Ward3-Mid-Argyll_ward3.csv,0.3,PM
Ward3-PaisleyNortheastandRalston_renfs17-03,0.3,PM
Ward3-ShetlandWest_shetland17-03,0.3,PM
Ward3-StromnessandSouthIslesWard_ward3,0.3,PM
Ward4-CastleDouglasandCrocketford_ward4.csv,0.3,PM
Ward4-CentralBuchan_preferenceprofile_v0001_ward-4-central-buchan_06052022_172124.csv,0.3,PM
Ward4-DunfermlineSouth_PreferenceProfile_V0001_Ward-4-Dunfermline-South_06052022_151924.csv,0.3,PM
Ward4-EastSutherlandandEdderton_highland17-04,0.3,PM
Ward4-Forth_edinburgh17-04.csv,0.3,PM
Ward4-InverclydeNorth_PreferenceProfile_Ward-4,0.3,PM
Ward4-PaisleyNorthwest_Preference_profile_for_Ward_4_Paisley_Northwest_copy,0.3,PM
Ward4-PaisleyNorthwest_renfs17-04,0.3,PM
Ward4-Selkirkshire_sc-borders17-04,0.3,PM
Ward4Cardonald_glasgow17-004.csv,0.3,PM
Ward4ClarkstonNetherleeandWilliamwood_ward4_copy.csv,0.3,PM
Ward5-EastLivingstonandEastCalder_west lothian2022ward 5,0.3,PM
Ward5-ObanNorthandLorn_ward5.csv,0.3,PM
Ward5-PeterheadNorthandRattray_preferenceprofile_v0001_ward-5-peterhead-north-and-rattray_06052022_172118.csv,0.3,PM
Ward5-Rosyth_fife17-05.csv,0.3,PM
Ward5Govan_glasgow17-005.csv,0.3,PM
Ward6-ArbroathWestLethamandFriockheim_ward6.csv,0.3,PM
Ward6-PaisleySoutheast_Preference_profile_for_Ward_6_Paisley_Southeast_copy,0.3,PM
Ward6-PaisleySoutheast_renfs17-06,0.3,PM
Ward7-CoatbridgeNorth_n-lanarks17-007,0.3,PM
Ward7AnTaobhSiaragusNis_ward07_preferenceprofile.csv,0.3,PM
Ward8-GeorgeStreet-Harbour_aberdeen12-08.csv,0.3,PM
Ward8-IsleofBute_ward8.csv,0.3,PM
Ward8-Kinross-shire_perth-kinross17-08,0.3,PM
Ward8-MontroseandDistrict_ward8.csv,0.3,PM
Ward8SouthsideCentral_glasgow17-008.csv,0.3,PM
Ward9-DoonValley_East Ayrshire by-election 2024 Ward 9,0.3,PM
Ward9-JohnstoneNorthKilbarchanHowwoodandLochwinnoch_renfs17-09,0.3,PM
Ward9-LomondNorth_ward9.csv,0.3,PM
Ward9-UpperBraes_ward9.csv,0.3,PM
Ward9Calton_Ward9,0.3,PM
WestEnd_dundee17-03.csv,0.3,PM
WestMainlandWard_orkney17-04,0.3,PM
11.ErskineInchinnanWard_renfs12-11,0.4,PM
4.PaisleyNorthWestWard_renfs12-04,0.4,PM
5.PaisleySouthWard_renfs12-05,0.4,PM
7.JohnstoneSouthElderslieHowwoodWard_renfs12-07,0.4,PM
Abbey_dumgal17-05.csv,0.4,PM
AirdandLochNessWard_highland12-13,0.4,PM
AirdandLochNess_PreferenceProfile_V0001_Aird_and_Loch_Ness_06052022_161539,0.4,PM
AlmondWard_edinburgh12-01.csv,0.4,PM
AnnandaleSouthWard_dumgal12-11.csv,0.4,PM
AnnandaleSouth_dumgal17-10.csv,0.4,PM
Annick_e-ayrshire17-01.csv,0.4,PM
ArdrossanandArran_n-ayrshire17-05,0.4,PM
BadenochandStrathspeyWard_highland12-21,0.4,PM
Bailliestonward_baillieston.csv,0.4,PM
Ballochmyle_e-ayrshire17-07.csv,0.4,PM
Bannockburn_stirling17-07,0.4,PM
BarrheadLibosideandUplawmoor_e-renfs17-1.csv,0.4,PM
BarrheadWard_e-renfs12-02.csv,0.4,PM
Bathgate_w-lothian12-08,0.4,PM
BearsdenNorth_e-duns12-02.csv,0.4,PM
BishopbriggsNorthandCampsie_e-duns17-04.csv,0.4,PM
Bonnyrig0_midlothian12-02_cleaned,0.4,PM
BrechinandEdzell_angus17-02.csv,0.4,PM
BridgeofDonWard_Ward2.csv,0.4,PM
BuckhavenMethilAndWemyssVillagesWard_fife12-23.csv,0.4,PM
BurntislandKinghornAndWesternKirkcaldyWard_fife12-10.csv,0.4,PM
Caltonward_calton.csv,0.4,PM
CaolandMallaigWard_highland12-12,0.4,PM
CarnoustieandDistrict_angus17-05.csv,0.4,PM
CastleDouglasandGlenkensWard_dumgal12-05.csv,0.4,PM
CentralBuchanWard_aberdeenshire12-04.csv,0.4,PM
ClackmannanshireNorth_clacks12-02.csv,0.4,PM
ClackmannanshireWest_clacks12-01.csv,0.4,PM
ClydebankWaterfrontWard_w-duns12-06,0.4,PM
ClydebankWaterfront_w-duns17-06,0.4,PM
ColdsideWard_dundee12-04.csv,0.4,PM
Craigentinny_DuddingstonWard_edinburgh12-14.csv,0.4,PM
CullodenandArdersier_PreferenceProfile_V0001_Culloden_and_Ardersier_06052022_161539,0.4,PM
CumnockandNewCumnock_e-ayrshire17-08.csv,0.4,PM
DUNOONWARD_argyll-bute12-07.csv,0.4,PM
Dalkeit0_midlothian12-03_cleaned,0.4,PM
Dalkeith_midlothian17-03,0.4,PM
DeeWard_dumgal12-04.csv,0.4,PM
DennyandBanknock_falkirk12-03.csv,0.4,PM
DingwallandSeaforth_PreferenceProfile_V0001_Dingwall_and_Seaforth_06052022_161539,0.4,PM
DoonValley_e-ayrshire17-09.csv,0.4,PM
DrumBrae_GyleWard_edinburgh12-03.csv,0.4,PM
DumbartonWard_w-duns12-03,0.4,PM
DunfermlineCentralWard_fife12-03.csv,0.4,PM
DunfermlineSouthWard_fife12-04.csv,0.4,PM
Dyce-Bucksburn-DanestoneWard_Ward1.csv,0.4,PM
DyceBucksburnDanestoneWard_Aberdeen_2023_by_election_Dyce_Bucksburn_Danestone,0.4,PM
DyceBucksburnDanestoneWard_aberdeen17-01.csv,0.4,PM
EastBerwickshireWard_sc-borders12-07,0.4,PM
EastEnd_dundee17-07.csv,0.4,PM
EastGariochWard_aberdeenshire12-12.csv,0.4,PM
EastSutherlandandEddertonWard_highland12-05,0.4,PM
Eileana_CheWard_highland12-11,0.4,PM
FalkirkSouth_falkirk12-07.csv,0.4,PM
FochabersLhanbryde_moray17-04,0.4,PM
ForfarandDistrict_angus12-03.csv,0.4,PM
ForfarandDistrict_angus17-03.csv,0.4,PM
Forres_moray17-08,0.4,PM
ForthWard_edinburgh12-04.csv,0.4,PM
ForthandEndrickWard_stirling12-02,0.4,PM
GeorgeSt-HarbourWard_Ward8.csv,0.4,PM
GiffnockandThornliebank_e-renfs17-3.csv,0.4,PM
GlenrothesNorthLeslieAndMarkinchWard_fife12-15.csv,0.4,PM
