file,candidate_cloned,percent,unique_winners,diverges,method
Eastpointe_11022021_CityCouncil.csv,Rob Baker,0.5,['Cardi DeMonaco Jr.'],False,OM
Minneapolis_11022021_CityCouncilWard6.csv,Jamal Osman,0.5,['Jamal Osman'],False,OM
Minneapolis_11022021_ParkBoardDistrict1.csv,Billy Menz,0.5,['Billy Menz'],False,OM
NewYorkCity_06222021_DEMCouncilMember41stCouncilDistrict.csv,Alicka Tani Ampry-Samuel,0.5,['Darlene Mealy'],False,OM
NewYorkCity_06222021_DEMCouncilMember41stCouncilDistrict.csv,Darlene Mealy,0.5,['Darlene Mealy'],False,OM
NewYorkCity_06222021_REPBoroughPresidentQueens.csv,217580,0.5,['219566'],False,OM
NewYorkCity_06222021_REPCouncilMember24thCouncilDistrict.csv,Angelo King,0.5,['Timothy Rosen'],False,OM
Oakland_11022010_CityCouncilDistrict2.csv,PATRICIA KERNIGHAN,0.5,['PATRICIA KERNIGHAN'],False,OM
Oakland_11022010_SchoolDirectorDistrict6.csv,CHRISTOPHER DOBBINS,0.5,['CHRISTOPHER DOBBINS'],False,OM
Oakland_11062018_SchoolDirectorDistrict4.csv,CLARISSA DOUTHERD,0.5,['GARY D. YEE'],False,OM
Oakland_11062018_SchoolDirectorDistrict4.csv,GARY D. YEE,0.5,['GARY D. YEE'],False,OM
Oakland_11082016_CityCouncilDistrict1.csv,DAN KALB,0.5,['DAN KALB'],False,OM
Oakland_11082016_CityCouncilDistrict5.csv,NOEL GALLO,0.5,['NOEL GALLO'],False,OM
Oakland_11082016_SchoolDirectorDistrict1.csv,DON MACLEAY,0.5,['JODY LONDON'],False,OM
Oakland_11082016_SchoolDirectorDistrict1.csv,JODY LONDON,0.5,['JODY LONDON'],False,OM
Oakland_11082022_CityAuditor.csv,COURTNEY RUBY,0.5,['COURTNEY RUBY'],False,OM
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT9.csv,HILLARY RONEN,0.5,['HILLARY RONEN'],False,OM
SanFrancisco_11052019_CityAttorney.csv,DENNIS J. HERRERA,0.5,['DENNIS J. HERRERA'],False,OM
SanFrancisco_11052019_PublicDefender.csv,MANOHAR MANO RAJU,0.5,['MANOHAR MANO RAJU'],False,OM
SanFrancisco_11052019_Treasurer.csv,JOSÉ CISNEROS,0.5,['JOSÉ CISNEROS'],False,OM
SanFrancisco_11062018_BoardofSupervisorsDistrict8.csv,LAWRENCE STARK DAGESSE,0.5,['RAFAEL MANDELMAN'],False,OM
SanFrancisco_11062018_BoardofSupervisorsDistrict8.csv,RAFAEL MANDELMAN,0.5,['RAFAEL MANDELMAN'],False,OM
SanFrancisco_11062018_PublicDefender.csv,JEFF ADACHI,0.5,['JEFF ADACHI'],False,OM
SanFrancisco_11082022_BoardofSupervisorsD10.csv,SHAMANN WALTON,0.5,['SHAMANN WALTON'],False,OM
SanLeandro_11062018_CountyCouncilDistrict3.csv,VICTOR AGUILAR JR.,0.5,['VICTOR AGUILAR JR.'],False,OM
SanLeandro_11082016_CountyCouncilDistrict2.csv,BRYAN AZEVEDO,0.5,['ED HERNANDEZ'],False,OM
SanLeandro_11082016_CountyCouncilDistrict2.csv,ED HERNANDEZ,0.5,['ED HERNANDEZ'],False,OM
SanLeandro_11082016_CountyCouncilDistrict6.csv,PETE BALLEW,0.5,['PETE BALLEW'],False,OM
StLouisPark_11022021_CityCouncilWard1.csv,Margaret Rog,0.5,['Margaret Rog'],False,OM
StLouisPark_11022021_CityCouncilWard4.csv,Tim Brausen,0.5,['Tim Brausen'],False,OM
TakomaPark_11082022_CityCouncilWard4.csv,Terry Seamens,0.5,['Terry Seamens'],False,OM
Cambridge_11032015_SchoolCommittee.csv,Kelly Kathleen M.,0.0,['Nolan Patricia M.'],False,PM
Cambridge_11032015_SchoolCommittee.csv,Write-In 1,0.0,['Nolan Patricia M.'],False,PM
Cambridge_11052013_SchoolCommittee.csv,Holland John J.,0.0,['Nolan Patricia M.'],False,PM
Cambridge_11082005_SchoolCommittee.csv,Fantini Alfred B.,0.0,['Walser Nancy'],False,PM
Cambridge_11082005_SchoolCommittee.csv,Grassi Joseph G.,0.0,['Walser Nancy'],False,PM
Cambridge_11082005_SchoolCommittee.csv,Harding Richard Jr.,0.0,['Walser Nancy'],False,PM
Cambridge_11082005_SchoolCommittee.csv,Lummis Ben,0.0,['Walser Nancy'],False,PM
Cambridge_11082005_SchoolCommittee.csv,Nolan Patricia M.,0.0,['Walser Nancy'],False,PM
Cambridge_11082005_SchoolCommittee.csv,Walser Nancy,0.0,['Walser Nancy'],False,PM
Cambridge_11082005_SchoolCommittee.csv,Write-In 2,0.0,['Walser Nancy'],False,PM
Cambridge_11082005_SchoolCommittee.csv,Write-In 6,0.0,['Walser Nancy'],False,PM
Cambridge_11082005_SchoolCommittee.csv,none,0.0,['Walser Nancy'],False,PM
Cambridge_11082011_SchoolCommittee.csv,Turkel Alice L.,0.0,['Turkel Alice L.'],False,PM
Cambridge_11082011_SchoolCommittee.csv,Write-In 1,0.0,['Turkel Alice L.'],False,PM
SanFrancisco_11032015_Mayor.csv,ED LEE,0.0,['ED LEE'],False,PM
Cambridge_11082005_SchoolCommittee.csv,Fantini Alfred B.,0.1,['Walser Nancy'],False,PM
Cambridge_11082005_SchoolCommittee.csv,Grassi Joseph G.,0.1,['Walser Nancy'],False,PM
Cambridge_11082005_SchoolCommittee.csv,Harding Richard Jr.,0.1,['Walser Nancy'],False,PM
Cambridge_11082005_SchoolCommittee.csv,Lummis Ben,0.1,['Walser Nancy'],False,PM
Cambridge_11082005_SchoolCommittee.csv,Walser Nancy,0.1,['Clone'],False,PM
Cambridge_11082005_SchoolCommittee.csv,Write-In 2,0.1,['Walser Nancy'],False,PM
Cambridge_11082005_SchoolCommittee.csv,Write-In 6,0.1,['Walser Nancy'],False,PM
SanFrancisco_11032015_Mayor.csv,ED LEE,0.1,['ED LEE'],False,PM
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT11.csv,JASON CHUYUAN ZENG,0.1,['AHSHA SAFAI'],False,PM
SanFrancisco_11062018_BoardofSupervisorsDistrict10.csv,WRITE-IN NEO VEAVEA,0.1,['SHAMANN WALTON'],False,PM
SanFrancisco_11082005_AssessorRecorder.csv,Anthony Faber,0.1,['Phil Ting'],False,PM
NewYorkCity_06222021_DEMCouncilMember29thCouncilDistrict.csv,Donghui Zang,0.2,['Lynn C. Schulman'],False,PM
SanFrancisco_11032015_Mayor.csv,ED LEE,0.2,['ED LEE'],False,PM
