file,candidate_cloned,numCands,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,percent
Ward2-Leven_west dunbartonshire2022ward 2.csv,frozenset({'Michelle Marie MCGINTY (Lab)'}),9,"('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)",50
Ward2-Leven_west dunbartonshire2022ward 2.csv,none,8,"('John Kelly MILLAR (Lab)', 5)","('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)",60
Ward2-Leven_west dunbartonshire2022ward 2.csv,frozenset({'Paula BAKER (Grn)'}),9,"('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)",60
Ward2-Leven_west dunbartonshire2022ward 2.csv,frozenset({'Ian DICKSON (SNP)'}),9,"('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)",60
Ward2-Leven_west dunbartonshire2022ward 2.csv,frozenset({'Ronnie MCCOLL (SNP)'}),9,"('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)",60
Ward2-Leven_west dunbartonshire2022ward 2.csv,frozenset({'John Kelly MILLAR (Lab)'}),9,"('Clone', 6)","('Clone', 7)","('Clone', 8)","('Clone', 7)","('Clone', 7)","('Clone', 7)","('Clone', 7)","('Clone', 8)","('Clone', 8)","('Clone', 8)",60
Ward2-Leven_west dunbartonshire2022ward 2.csv,frozenset({'Jim BOLLAN (WDuns)'}),9,"('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)",60
Ward2-Leven_west dunbartonshire2022ward 2.csv,frozenset({'Matthew DILLON (Con)'}),9,"('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)",60
Ward2-Leven_west dunbartonshire2022ward 2.csv,frozenset({'Sian WILKIE (Ind)'}),9,"('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)",60
Ward2-Leven_west dunbartonshire2022ward 2.csv,frozenset({'Michelle Marie MCGINTY (Lab)'}),9,"('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)",60
Ward2-Leven_west dunbartonshire2022ward 2.csv,none,8,"('John Kelly MILLAR (Lab)', 5)","('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)",70
Ward2-Leven_west dunbartonshire2022ward 2.csv,frozenset({'Paula BAKER (Grn)'}),9,"('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)",70
Ward2-Leven_west dunbartonshire2022ward 2.csv,frozenset({'Ian DICKSON (SNP)'}),9,"('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)",70
Ward2-Leven_west dunbartonshire2022ward 2.csv,frozenset({'Ronnie MCCOLL (SNP)'}),9,"('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)",70
Ward2-Leven_west dunbartonshire2022ward 2.csv,frozenset({'John Kelly MILLAR (Lab)'}),9,"('Clone', 6)","('Clone', 7)","('Clone', 8)","('Clone', 7)","('Clone', 7)","('Clone', 7)","('Clone', 7)","('Clone', 8)","('Clone', 8)","('Clone', 8)",70
Ward2-Leven_west dunbartonshire2022ward 2.csv,frozenset({'Jim BOLLAN (WDuns)'}),9,"('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)",70
Ward2-Leven_west dunbartonshire2022ward 2.csv,frozenset({'Matthew DILLON (Con)'}),9,"('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)",70
Ward2-Leven_west dunbartonshire2022ward 2.csv,frozenset({'Sian WILKIE (Ind)'}),9,"('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)",70
Ward2-Leven_west dunbartonshire2022ward 2.csv,frozenset({'Michelle Marie MCGINTY (Lab)'}),9,"('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)",70
Ward2-Leven_west dunbartonshire2022ward 2.csv,none,8,"('John Kelly MILLAR (Lab)', 5)","('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)",80
Ward2-Leven_west dunbartonshire2022ward 2.csv,frozenset({'Paula BAKER (Grn)'}),9,"('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)",80
Ward2-Leven_west dunbartonshire2022ward 2.csv,frozenset({'Ian DICKSON (SNP)'}),9,"('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)",80
Ward2-Leven_west dunbartonshire2022ward 2.csv,frozenset({'Ronnie MCCOLL (SNP)'}),9,"('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)",80
Ward2-Leven_west dunbartonshire2022ward 2.csv,frozenset({'John Kelly MILLAR (Lab)'}),9,"('Clone', 6)","('Clone', 7)","('Clone', 8)","('Clone', 7)","('Clone', 7)","('Clone', 7)","('Clone', 7)","('Clone', 8)","('Clone', 8)","('Clone', 8)",80
Ward2-Leven_west dunbartonshire2022ward 2.csv,frozenset({'Jim BOLLAN (WDuns)'}),9,"('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)",80
Ward2-Leven_west dunbartonshire2022ward 2.csv,frozenset({'Matthew DILLON (Con)'}),9,"('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)",80
Ward2-Leven_west dunbartonshire2022ward 2.csv,frozenset({'Sian WILKIE (Ind)'}),9,"('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)",80
Ward2-Leven_west dunbartonshire2022ward 2.csv,frozenset({'Michelle Marie MCGINTY (Lab)'}),9,"('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)",80
Ward2-Leven_west dunbartonshire2022ward 2.csv,none,8,"('John Kelly MILLAR (Lab)', 5)","('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)",90
Ward2-Leven_west dunbartonshire2022ward 2.csv,frozenset({'Paula BAKER (Grn)'}),9,"('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)",90
Ward2-Leven_west dunbartonshire2022ward 2.csv,frozenset({'Ian DICKSON (SNP)'}),9,"('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)",90
Ward2-Leven_west dunbartonshire2022ward 2.csv,frozenset({'Ronnie MCCOLL (SNP)'}),9,"('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)",90
Ward2-Leven_west dunbartonshire2022ward 2.csv,frozenset({'John Kelly MILLAR (Lab)'}),9,"('Clone', 6)","('Clone', 7)","('Clone', 8)","('Clone', 7)","('Clone', 7)","('Clone', 7)","('Clone', 7)","('Clone', 8)","('Clone', 8)","('Clone', 8)",90
Ward2-Leven_west dunbartonshire2022ward 2.csv,frozenset({'Jim BOLLAN (WDuns)'}),9,"('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)",90
Ward2-Leven_west dunbartonshire2022ward 2.csv,frozenset({'Matthew DILLON (Con)'}),9,"('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)",90
Ward2-Leven_west dunbartonshire2022ward 2.csv,frozenset({'Sian WILKIE (Ind)'}),9,"('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)",90
Ward2-Leven_west dunbartonshire2022ward 2.csv,frozenset({'Michelle Marie MCGINTY (Lab)'}),9,"('John Kelly MILLAR (Lab)', 6)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 7)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)","('John Kelly MILLAR (Lab)', 8)",90
govan_govan.csv,none,11,"('# ALTERNATIVE NAME 6: Allison Hunter (SNP)', 10)","('# ALTERNATIVE NAME 6: Allison Hunter (SNP)', 10)","('# ALTERNATIVE NAME 6: Allison Hunter (SNP)', 10)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 9)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 9)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 9)","('# ALTERNATIVE NAME 4: John Flanagan (Lab)', 9)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 10)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 10)","('# ALTERNATIVE NAME 4: John Flanagan (Lab)', 10)",0
govan_govan.csv,frozenset({'# ALTERNATIVE NAME 10: George Douglas Mcnee (Ind)'}),12,"('# ALTERNATIVE NAME 6: Allison Hunter (SNP)', 11)","('# ALTERNATIVE NAME 6: Allison Hunter (SNP)', 11)","('# ALTERNATIVE NAME 6: Allison Hunter (SNP)', 11)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 10)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 10)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 10)","('# ALTERNATIVE NAME 4: John Flanagan (Lab)', 10)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 11)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 11)","('# ALTERNATIVE NAME 4: John Flanagan (Lab)', 11)",0
govan_govan.csv,frozenset({'# ALTERNATIVE NAME 5: Alan L Hughes (SU)'}),12,"('# ALTERNATIVE NAME 6: Allison Hunter (SNP)', 11)","('# ALTERNATIVE NAME 6: Allison Hunter (SNP)', 11)","('# ALTERNATIVE NAME 6: Allison Hunter (SNP)', 11)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 10)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 10)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 10)","('# ALTERNATIVE NAME 4: John Flanagan (Lab)', 10)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 11)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 11)","('# ALTERNATIVE NAME 4: John Flanagan (Lab)', 11)",0
govan_govan.csv,frozenset({'# ALTERNATIVE NAME 3: Stephen Dornan (Lab)'}),12,"('# ALTERNATIVE NAME 6: Allison Hunter (SNP)', 11)","('# ALTERNATIVE NAME 6: Allison Hunter (SNP)', 11)","('# ALTERNATIVE NAME 6: Allison Hunter (SNP)', 11)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 10)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 10)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 10)","('# ALTERNATIVE NAME 4: John Flanagan (Lab)', 10)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 11)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 11)","('# ALTERNATIVE NAME 4: John Flanagan (Lab)', 11)",0
govan_govan.csv,frozenset({'# ALTERNATIVE NAME 4: John Flanagan (Lab)'}),12,"('# ALTERNATIVE NAME 6: Allison Hunter (SNP)', 11)","('# ALTERNATIVE NAME 6: Allison Hunter (SNP)', 11)","('# ALTERNATIVE NAME 6: Allison Hunter (SNP)', 11)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 10)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 10)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 10)","('# ALTERNATIVE NAME 4: John Flanagan (Lab)', 10)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 11)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 11)","('# ALTERNATIVE NAME 4: John Flanagan (Lab)', 11)",0
govan_govan.csv,frozenset({'# ALTERNATIVE NAME 1: Shaukat Butt (Lab)'}),12,"('# ALTERNATIVE NAME 6: Allison Hunter (SNP)', 11)","('# ALTERNATIVE NAME 6: Allison Hunter (SNP)', 11)","('# ALTERNATIVE NAME 6: Allison Hunter (SNP)', 11)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 10)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 10)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 10)","('# ALTERNATIVE NAME 4: John Flanagan (Lab)', 10)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 11)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 11)","('# ALTERNATIVE NAME 4: John Flanagan (Lab)', 11)",0
govan_govan.csv,frozenset({'# ALTERNATIVE NAME 8: Irene Lang (Sol)'}),12,"('# ALTERNATIVE NAME 6: Allison Hunter (SNP)', 11)","('# ALTERNATIVE NAME 6: Allison Hunter (SNP)', 11)","('# ALTERNATIVE NAME 6: Allison Hunter (SNP)', 11)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 10)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 10)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 10)","('# ALTERNATIVE NAME 4: John Flanagan (Lab)', 10)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 11)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 11)","('# ALTERNATIVE NAME 4: John Flanagan (Lab)', 11)",0
govan_govan.csv,frozenset({'# ALTERNATIVE NAME 7: Will Jess (Grn)'}),12,"('# ALTERNATIVE NAME 6: Allison Hunter (SNP)', 11)","('# ALTERNATIVE NAME 6: Allison Hunter (SNP)', 11)","('# ALTERNATIVE NAME 6: Allison Hunter (SNP)', 11)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 10)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 10)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 10)","('# ALTERNATIVE NAME 4: John Flanagan (Lab)', 10)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 11)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 11)","('# ALTERNATIVE NAME 4: John Flanagan (Lab)', 11)",0
govan_govan.csv,frozenset({'# ALTERNATIVE NAME 11: Carolina Perez (Soc)'}),12,"('# ALTERNATIVE NAME 6: Allison Hunter (SNP)', 11)","('# ALTERNATIVE NAME 6: Allison Hunter (SNP)', 11)","('# ALTERNATIVE NAME 6: Allison Hunter (SNP)', 11)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 10)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 10)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 10)","('# ALTERNATIVE NAME 4: John Flanagan (Lab)', 10)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 11)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 11)","('# ALTERNATIVE NAME 4: John Flanagan (Lab)', 11)",0
govan_govan.csv,frozenset({'# ALTERNATIVE NAME 2: Michael Cobley (LD)'}),12,"('# ALTERNATIVE NAME 6: Allison Hunter (SNP)', 11)","('# ALTERNATIVE NAME 6: Allison Hunter (SNP)', 11)","('# ALTERNATIVE NAME 6: Allison Hunter (SNP)', 11)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 10)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 10)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 10)","('# ALTERNATIVE NAME 4: John Flanagan (Lab)', 10)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 11)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 11)","('# ALTERNATIVE NAME 4: John Flanagan (Lab)', 11)",0
govan_govan.csv,frozenset({'# ALTERNATIVE NAME 9: Patricia Mcintyre (Con)'}),12,"('# ALTERNATIVE NAME 6: Allison Hunter (SNP)', 11)","('# ALTERNATIVE NAME 6: Allison Hunter (SNP)', 11)","('# ALTERNATIVE NAME 6: Allison Hunter (SNP)', 11)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 10)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 10)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 10)","('# ALTERNATIVE NAME 4: John Flanagan (Lab)', 10)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 11)","('# ALTERNATIVE NAME 3: Stephen Dornan (Lab)', 11)","('# ALTERNATIVE NAME 4: John Flanagan (Lab)', 11)",0
