Unnamed: 0,file,threshold,winner,rounds,candsLeft,numCands
267,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.067,Ross VETTRAINO (SNP),6,2,7
268,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.068,Ross VETTRAINO (SNP),6,2,7
269,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.069,Ross VETTRAINO (SNP),6,2,7
270,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.07,Ross VETTRAINO (SNP),6,2,7
271,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.071,Ross VETTRAINO (SNP),6,2,7
272,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.072,Ross VETTRAINO (SNP),6,2,7
273,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.073,Ross VETTRAINO (SNP),6,2,7
274,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.074,Ross VETTRAINO (SNP),6,2,7
275,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.075,Ross VETTRAINO (SNP),6,2,7
276,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.076,Ross VETTRAINO (SNP),6,2,7
277,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.077,Ross VETTRAINO (SNP),6,2,7
278,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.078,Ross VETTRAINO (SNP),6,2,7
279,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.079,Ross VETTRAINO (SNP),6,2,7
280,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.08,Ross VETTRAINO (SNP),6,2,7
281,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.081,Ross VETTRAINO (SNP),6,2,7
282,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.082,Ross VETTRAINO (SNP),6,2,7
283,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.083,Ross VETTRAINO (SNP),6,2,7
284,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.084,Ross VETTRAINO (SNP),6,2,7
285,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.085,Ross VETTRAINO (SNP),6,2,7
286,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.086,Ross VETTRAINO (SNP),6,2,7
287,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.087,Ross VETTRAINO (SNP),6,2,7
288,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.088,Ross VETTRAINO (SNP),6,2,7
289,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.089,Ross VETTRAINO (SNP),6,2,7
290,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.09,Ross VETTRAINO (SNP),6,2,7
291,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.091,Ross VETTRAINO (SNP),6,2,7
292,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.092,Ross VETTRAINO (SNP),6,2,7
293,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.093,Ross VETTRAINO (SNP),6,2,7
294,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.094,Ross VETTRAINO (SNP),6,2,7
295,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.095,Ross VETTRAINO (SNP),6,2,7
296,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.096,Ross VETTRAINO (SNP),6,2,7
297,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.097,Ross VETTRAINO (SNP),6,2,7
298,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.098,Ross VETTRAINO (SNP),6,2,7
299,GlenrothesCentralAndThorntonWard_fife12-16.csv,0.099,Ross VETTRAINO (SNP),6,2,7
300,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.0,John HOOD (Lab),6,3,8
301,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.001,John CALDWELL (Lab),6,3,8
302,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.002,Iain MCMILLAN (Lab),5,4,8
303,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.003,Iain MCMILLAN (Lab),5,4,8
304,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.004,Iain MCMILLAN (Lab),5,4,8
305,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.005,Iain MCMILLAN (Lab),6,3,8
306,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.006,Iain MCMILLAN (Lab),6,3,8
307,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.007,Iain MCMILLAN (Lab),6,3,8
308,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.008,Iain MCMILLAN (Lab),6,3,8
309,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.009,Iain MCMILLAN (Lab),6,3,8
310,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.01,Iain MCMILLAN (Lab),6,3,8
311,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.011,Iain MCMILLAN (Lab),6,3,8
312,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.012,Iain MCMILLAN (Lab),6,3,8
313,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.013,Iain MCMILLAN (Lab),6,3,8
314,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.014,Iain MCMILLAN (Lab),6,3,8
315,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.015,Iain MCMILLAN (Lab),6,3,8
316,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.016,Iain MCMILLAN (Lab),6,3,8
317,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.017,John CALDWELL (Lab),7,2,8
318,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.018,Iain MCMILLAN (Lab),6,3,8
319,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.019,Iain MCMILLAN (Lab),6,3,8
320,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.02,Iain MCMILLAN (Lab),7,2,8
321,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.021,Iain MCMILLAN (Lab),7,2,8
322,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.022,Iain MCMILLAN (Lab),7,2,8
323,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.023,Iain MCMILLAN (Lab),7,2,8
324,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.024,Iain MCMILLAN (Lab),7,2,8
325,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.025,Iain MCMILLAN (Lab),7,2,8
326,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.026,Iain MCMILLAN (Lab),7,2,8
327,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.027,Iain MCMILLAN (Lab),7,2,8
328,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.028,Iain MCMILLAN (Lab),7,2,8
329,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.029,Iain MCMILLAN (Lab),7,2,8
330,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.03,Iain MCMILLAN (Lab),7,2,8
331,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.031,Iain MCMILLAN (Lab),7,2,8
332,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.032,Iain MCMILLAN (Lab),7,2,8
333,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.033,Iain MCMILLAN (Lab),7,2,8
334,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.034,Iain MCMILLAN (Lab),7,2,8
335,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.035,Iain MCMILLAN (Lab),7,2,8
336,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.036,Iain MCMILLAN (Lab),7,2,8
337,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.037,Iain MCMILLAN (Lab),7,2,8
338,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.038,Iain MCMILLAN (Lab),7,2,8
339,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.039,Iain MCMILLAN (Lab),7,2,8
340,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.04,Iain MCMILLAN (Lab),7,2,8
341,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.041,Iain MCMILLAN (Lab),7,2,8
342,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.042,Iain MCMILLAN (Lab),7,2,8
343,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.043,Iain MCMILLAN (Lab),7,2,8
344,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.044,Iain MCMILLAN (Lab),7,2,8
345,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.045,Iain MCMILLAN (Lab),7,2,8
346,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.046,Iain MCMILLAN (Lab),7,2,8
347,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.047,Iain MCMILLAN (Lab),7,2,8
348,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.048,Iain MCMILLAN (Lab),7,2,8
349,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.049,Iain MCMILLAN (Lab),7,2,8
350,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.05,Iain MCMILLAN (Lab),7,2,8
351,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.051,Iain MCMILLAN (Lab),6,3,8
352,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.052,Iain MCMILLAN (Lab),6,3,8
353,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.053,Iain MCMILLAN (Lab),5,4,8
354,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.054,Iain MCMILLAN (Lab),5,4,8
355,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.055,Iain MCMILLAN (Lab),5,4,8
356,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.056,Iain MCMILLAN (Lab),5,4,8
357,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.057,Iain MCMILLAN (Lab),5,4,8
358,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.058,Iain MCMILLAN (Lab),5,4,8
359,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.059,Iain MCMILLAN (Lab),5,4,8
360,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.06,Iain MCMILLAN (Lab),5,4,8
361,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.061,Iain MCMILLAN (Lab),5,4,8
362,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.062,Iain MCMILLAN (Lab),5,4,8
363,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.063,Iain MCMILLAN (Lab),5,4,8
364,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.064,Iain MCMILLAN (Lab),5,4,8
365,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.065,Iain MCMILLAN (Lab),5,4,8
366,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.066,Iain MCMILLAN (Lab),5,4,8
367,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.067,Iain MCMILLAN (Lab),5,4,8
368,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.068,Iain MCMILLAN (Lab),5,4,8
369,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.069,Iain MCMILLAN (Lab),5,4,8
370,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.07,Iain MCMILLAN (Lab),5,4,8
371,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.071,Iain MCMILLAN (Lab),5,4,8
372,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.072,Iain MCMILLAN (Lab),5,4,8
373,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.073,Iain MCMILLAN (Lab),5,4,8
374,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.074,Iain MCMILLAN (Lab),6,3,8
375,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.075,Iain MCMILLAN (Lab),6,3,8
376,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.076,Iain MCMILLAN (Lab),6,3,8
377,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.077,Iain MCMILLAN (Lab),6,3,8
378,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.078,Iain MCMILLAN (Lab),6,3,8
379,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.079,Iain MCMILLAN (Lab),6,3,8
380,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.08,Iain MCMILLAN (Lab),6,3,8
381,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.081,Iain MCMILLAN (Lab),6,3,8
382,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.082,Iain MCMILLAN (Lab),6,3,8
383,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.083,Iain MCMILLAN (Lab),6,3,8
384,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.084,Iain MCMILLAN (Lab),6,3,8
385,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.085,Iain MCMILLAN (Lab),6,3,8
386,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.086,Iain MCMILLAN (Lab),6,3,8
387,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.087,Iain MCMILLAN (Lab),6,3,8
388,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.088,Iain MCMILLAN (Lab),6,3,8
389,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.089,Iain MCMILLAN (Lab),6,3,8
390,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.09,Iain MCMILLAN (Lab),6,3,8
391,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.091,Iain MCMILLAN (Lab),6,3,8
392,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.092,Iain MCMILLAN (Lab),6,3,8
393,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.093,Iain MCMILLAN (Lab),6,3,8
394,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.094,Iain MCMILLAN (Lab),6,3,8
395,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.095,Iain MCMILLAN (Lab),6,3,8
396,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.096,Iain MCMILLAN (Lab),6,3,8
397,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.097,Iain MCMILLAN (Lab),6,3,8
398,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.098,Iain MCMILLAN (Lab),6,3,8
399,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,0.099,Iain MCMILLAN (Lab),6,3,8
400,Ward3-DeeandGlenkens_ward3.csv,0.0,Susan MURDOCH (Con),3,5,7
401,Ward3-DeeandGlenkens_ward3.csv,0.001,Dougie CAMPBELL (Ind),4,4,7
402,Ward3-DeeandGlenkens_ward3.csv,0.002,Dougie CAMPBELL (Ind),6,2,7
403,Ward3-DeeandGlenkens_ward3.csv,0.003,Susan MURDOCH (Con),5,3,7
404,Ward3-DeeandGlenkens_ward3.csv,0.004,Dougie CAMPBELL (Ind),6,2,7
405,Ward3-DeeandGlenkens_ward3.csv,0.005,Dougie CAMPBELL (Ind),6,2,7
406,Ward3-DeeandGlenkens_ward3.csv,0.006,Susan MURDOCH (Con),5,3,7
407,Ward3-DeeandGlenkens_ward3.csv,0.007,Dougie CAMPBELL (Ind),6,2,7
408,Ward3-DeeandGlenkens_ward3.csv,0.008,Susan MURDOCH (Con),4,4,7
409,Ward3-DeeandGlenkens_ward3.csv,0.009,Susan MURDOCH (Con),4,4,7
410,Ward3-DeeandGlenkens_ward3.csv,0.01,Dougie CAMPBELL (Ind),4,4,7
411,Ward3-DeeandGlenkens_ward3.csv,0.011,Dougie CAMPBELL (Ind),4,4,7
412,Ward3-DeeandGlenkens_ward3.csv,0.012,Dougie CAMPBELL (Ind),4,4,7
413,Ward3-DeeandGlenkens_ward3.csv,0.013,John DENERLEY (Con),4,4,7
414,Ward3-DeeandGlenkens_ward3.csv,0.014,John DENERLEY (Con),4,4,7
415,Ward3-DeeandGlenkens_ward3.csv,0.015,John DENERLEY (Con),4,4,7
416,Ward3-DeeandGlenkens_ward3.csv,0.016,John DENERLEY (Con),4,4,7
417,Ward3-DeeandGlenkens_ward3.csv,0.017,John DENERLEY (Con),4,4,7
418,Ward3-DeeandGlenkens_ward3.csv,0.018,John DENERLEY (Con),4,4,7
419,Ward3-DeeandGlenkens_ward3.csv,0.019,John DENERLEY (Con),5,3,7
420,Ward3-DeeandGlenkens_ward3.csv,0.02,John DENERLEY (Con),5,3,7
421,Ward3-DeeandGlenkens_ward3.csv,0.021,Dougie CAMPBELL (Ind),5,3,7
422,Ward3-DeeandGlenkens_ward3.csv,0.022,Dougie CAMPBELL (Ind),5,3,7
423,Ward3-DeeandGlenkens_ward3.csv,0.023,Dougie CAMPBELL (Ind),5,3,7
424,Ward3-DeeandGlenkens_ward3.csv,0.024,John DENERLEY (Con),4,4,7
425,Ward3-DeeandGlenkens_ward3.csv,0.025,John DENERLEY (Con),4,4,7
426,Ward3-DeeandGlenkens_ward3.csv,0.026,John DENERLEY (Con),4,4,7
427,Ward3-DeeandGlenkens_ward3.csv,0.027,John DENERLEY (Con),4,4,7
428,Ward3-DeeandGlenkens_ward3.csv,0.028,John DENERLEY (Con),4,4,7
429,Ward3-DeeandGlenkens_ward3.csv,0.029,Dougie CAMPBELL (Ind),5,3,7
430,Ward3-DeeandGlenkens_ward3.csv,0.03,Dougie CAMPBELL (Ind),5,3,7
431,Ward3-DeeandGlenkens_ward3.csv,0.031,Dougie CAMPBELL (Ind),5,3,7
432,Ward3-DeeandGlenkens_ward3.csv,0.032,Dougie CAMPBELL (Ind),5,3,7
433,Ward3-DeeandGlenkens_ward3.csv,0.033,Dougie CAMPBELL (Ind),5,3,7
434,Ward3-DeeandGlenkens_ward3.csv,0.034,Dougie CAMPBELL (Ind),5,3,7
435,Ward3-DeeandGlenkens_ward3.csv,0.035,Dougie CAMPBELL (Ind),5,3,7
436,Ward3-DeeandGlenkens_ward3.csv,0.036,Dougie CAMPBELL (Ind),5,3,7
437,Ward3-DeeandGlenkens_ward3.csv,0.037,Dougie CAMPBELL (Ind),5,3,7
438,Ward3-DeeandGlenkens_ward3.csv,0.038,Dougie CAMPBELL (Ind),5,3,7
439,Ward3-DeeandGlenkens_ward3.csv,0.039,Dougie CAMPBELL (Ind),5,3,7
440,Ward3-DeeandGlenkens_ward3.csv,0.04,Dougie CAMPBELL (Ind),5,3,7
441,Ward3-DeeandGlenkens_ward3.csv,0.041,Dougie CAMPBELL (Ind),5,3,7
442,Ward3-DeeandGlenkens_ward3.csv,0.042,Dougie CAMPBELL (Ind),5,3,7
443,Ward3-DeeandGlenkens_ward3.csv,0.043,Dougie CAMPBELL (Ind),5,3,7
444,Ward3-DeeandGlenkens_ward3.csv,0.044,Dougie CAMPBELL (Ind),5,3,7
445,Ward3-DeeandGlenkens_ward3.csv,0.045,Dougie CAMPBELL (Ind),5,3,7
446,Ward3-DeeandGlenkens_ward3.csv,0.046,Dougie CAMPBELL (Ind),5,3,7
447,Ward3-DeeandGlenkens_ward3.csv,0.047,Dougie CAMPBELL (Ind),5,3,7
448,Ward3-DeeandGlenkens_ward3.csv,0.048,Dougie CAMPBELL (Ind),5,3,7
449,Ward3-DeeandGlenkens_ward3.csv,0.049,Dougie CAMPBELL (Ind),5,3,7
450,Ward3-DeeandGlenkens_ward3.csv,0.05,Dougie CAMPBELL (Ind),5,3,7
451,Ward3-DeeandGlenkens_ward3.csv,0.051,Dougie CAMPBELL (Ind),5,3,7
452,Ward3-DeeandGlenkens_ward3.csv,0.052,Dougie CAMPBELL (Ind),5,3,7
453,Ward3-DeeandGlenkens_ward3.csv,0.053,Dougie CAMPBELL (Ind),5,3,7
454,Ward3-DeeandGlenkens_ward3.csv,0.054,Dougie CAMPBELL (Ind),5,3,7
455,Ward3-DeeandGlenkens_ward3.csv,0.055,Dougie CAMPBELL (Ind),5,3,7
456,Ward3-DeeandGlenkens_ward3.csv,0.056,Dougie CAMPBELL (Ind),5,3,7
457,Ward3-DeeandGlenkens_ward3.csv,0.057,Dougie CAMPBELL (Ind),5,3,7
458,Ward3-DeeandGlenkens_ward3.csv,0.058,Dougie CAMPBELL (Ind),5,3,7
459,Ward3-DeeandGlenkens_ward3.csv,0.059,Dougie CAMPBELL (Ind),5,3,7
460,Ward3-DeeandGlenkens_ward3.csv,0.06,Dougie CAMPBELL (Ind),5,3,7
461,Ward3-DeeandGlenkens_ward3.csv,0.061,Dougie CAMPBELL (Ind),5,3,7
462,Ward3-DeeandGlenkens_ward3.csv,0.062,Dougie CAMPBELL (Ind),5,3,7
463,Ward3-DeeandGlenkens_ward3.csv,0.063,Dougie CAMPBELL (Ind),5,3,7
464,Ward3-DeeandGlenkens_ward3.csv,0.064,Dougie CAMPBELL (Ind),5,3,7
465,Ward3-DeeandGlenkens_ward3.csv,0.065,Dougie CAMPBELL (Ind),5,3,7
466,Ward3-DeeandGlenkens_ward3.csv,0.066,Dougie CAMPBELL (Ind),5,3,7
467,Ward3-DeeandGlenkens_ward3.csv,0.067,Dougie CAMPBELL (Ind),5,3,7
468,Ward3-DeeandGlenkens_ward3.csv,0.068,Dougie CAMPBELL (Ind),5,3,7
469,Ward3-DeeandGlenkens_ward3.csv,0.069,Dougie CAMPBELL (Ind),5,3,7
470,Ward3-DeeandGlenkens_ward3.csv,0.07,Dougie CAMPBELL (Ind),5,3,7
471,Ward3-DeeandGlenkens_ward3.csv,0.071,Dougie CAMPBELL (Ind),5,3,7
472,Ward3-DeeandGlenkens_ward3.csv,0.072,Dougie CAMPBELL (Ind),5,3,7
473,Ward3-DeeandGlenkens_ward3.csv,0.073,Dougie CAMPBELL (Ind),5,3,7
474,Ward3-DeeandGlenkens_ward3.csv,0.074,Dougie CAMPBELL (Ind),5,3,7
475,Ward3-DeeandGlenkens_ward3.csv,0.075,Dougie CAMPBELL (Ind),5,3,7
476,Ward3-DeeandGlenkens_ward3.csv,0.076,Dougie CAMPBELL (Ind),5,3,7
477,Ward3-DeeandGlenkens_ward3.csv,0.077,Dougie CAMPBELL (Ind),5,3,7
478,Ward3-DeeandGlenkens_ward3.csv,0.078,Dougie CAMPBELL (Ind),5,3,7
479,Ward3-DeeandGlenkens_ward3.csv,0.079,Dougie CAMPBELL (Ind),5,3,7
480,Ward3-DeeandGlenkens_ward3.csv,0.08,Dougie CAMPBELL (Ind),5,3,7
481,Ward3-DeeandGlenkens_ward3.csv,0.081,Dougie CAMPBELL (Ind),5,3,7
482,Ward3-DeeandGlenkens_ward3.csv,0.082,Dougie CAMPBELL (Ind),5,3,7
483,Ward3-DeeandGlenkens_ward3.csv,0.083,Dougie CAMPBELL (Ind),5,3,7
484,Ward3-DeeandGlenkens_ward3.csv,0.084,Dougie CAMPBELL (Ind),5,3,7
485,Ward3-DeeandGlenkens_ward3.csv,0.085,Dougie CAMPBELL (Ind),5,3,7
486,Ward3-DeeandGlenkens_ward3.csv,0.086,Dougie CAMPBELL (Ind),5,3,7
487,Ward3-DeeandGlenkens_ward3.csv,0.087,Dougie CAMPBELL (Ind),5,3,7
488,Ward3-DeeandGlenkens_ward3.csv,0.088,Dougie CAMPBELL (Ind),5,3,7
489,Ward3-DeeandGlenkens_ward3.csv,0.089,Dougie CAMPBELL (Ind),5,3,7
490,Ward3-DeeandGlenkens_ward3.csv,0.09,Dougie CAMPBELL (Ind),5,3,7
491,Ward3-DeeandGlenkens_ward3.csv,0.091,Dougie CAMPBELL (Ind),5,3,7
492,Ward3-DeeandGlenkens_ward3.csv,0.092,Dougie CAMPBELL (Ind),5,3,7
493,Ward3-DeeandGlenkens_ward3.csv,0.093,Dougie CAMPBELL (Ind),5,3,7
494,Ward3-DeeandGlenkens_ward3.csv,0.094,Dougie CAMPBELL (Ind),5,3,7
495,Ward3-DeeandGlenkens_ward3.csv,0.095,Dougie CAMPBELL (Ind),5,3,7
496,Ward3-DeeandGlenkens_ward3.csv,0.096,Dougie CAMPBELL (Ind),5,3,7
497,Ward3-DeeandGlenkens_ward3.csv,0.097,Dougie CAMPBELL (Ind),5,3,7
498,Ward3-DeeandGlenkens_ward3.csv,0.098,Dougie CAMPBELL (Ind),5,3,7
499,Ward3-DeeandGlenkens_ward3.csv,0.099,Dougie CAMPBELL (Ind),5,3,7
500,Ward2-KintyreandtheIslands_ward2.csv,0.0,John MCALPINE (Ind),5,2,6
501,Ward2-KintyreandtheIslands_ward2.csv,0.001,John MCALPINE (Ind),5,2,6
502,Ward2-KintyreandtheIslands_ward2.csv,0.002,Dougie MCFADZEAN (SNP),4,3,6
503,Ward2-KintyreandtheIslands_ward2.csv,0.003,Dougie MCFADZEAN (SNP),4,3,6
504,Ward2-KintyreandtheIslands_ward2.csv,0.004,Dougie MCFADZEAN (SNP),4,3,6
505,Ward2-KintyreandtheIslands_ward2.csv,0.005,Dougie MCFADZEAN (SNP),4,3,6
506,Ward2-KintyreandtheIslands_ward2.csv,0.006,Dougie MCFADZEAN (SNP),4,3,6
507,Ward2-KintyreandtheIslands_ward2.csv,0.007,John MCALPINE (Ind),4,3,6
508,Ward2-KintyreandtheIslands_ward2.csv,0.008,John MCALPINE (Ind),4,3,6
509,Ward2-KintyreandtheIslands_ward2.csv,0.009,John MCALPINE (Ind),4,3,6
510,Ward2-KintyreandtheIslands_ward2.csv,0.01,John MCALPINE (Ind),5,2,6
511,Ward2-KintyreandtheIslands_ward2.csv,0.011,John MCALPINE (Ind),4,3,6
512,Ward2-KintyreandtheIslands_ward2.csv,0.012,John MCALPINE (Ind),4,3,6
513,Ward2-KintyreandtheIslands_ward2.csv,0.013,John MCALPINE (Ind),4,3,6
514,Ward2-KintyreandtheIslands_ward2.csv,0.014,John MCALPINE (Ind),5,2,6
515,Ward2-KintyreandtheIslands_ward2.csv,0.015,John MCALPINE (Ind),5,2,6
516,Ward2-KintyreandtheIslands_ward2.csv,0.016,John MCALPINE (Ind),5,2,6
517,Ward2-KintyreandtheIslands_ward2.csv,0.017,Dougie MCFADZEAN (SNP),5,2,6
518,Ward2-KintyreandtheIslands_ward2.csv,0.018,Dougie MCFADZEAN (SNP),5,2,6
519,Ward2-KintyreandtheIslands_ward2.csv,0.019,Dougie MCFADZEAN (SNP),5,2,6
520,Ward2-KintyreandtheIslands_ward2.csv,0.02,Dougie MCFADZEAN (SNP),5,2,6
521,Ward2-KintyreandtheIslands_ward2.csv,0.021,Dougie MCFADZEAN (SNP),5,2,6
522,Ward2-KintyreandtheIslands_ward2.csv,0.022,Dougie MCFADZEAN (SNP),5,2,6
